"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 143.132849303957 117.768608223871 103.685369570003 86.9236246519911 99.9092267629461 129.739101527377 117.464456217302 97.9032339841222 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 83.9166114210791 120.709134781457 106.372937650186 125.455874429559 130.536653217761 139.850856450988 121.805835132518 120.328369541685 111.998119516371 109.130191554268 148.651839165501 95.3437518157642 92.9396047683789 102.638940797624 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 110.527052617189 120.423310122449 94.0787578155228 96.7432514522324 117.892751187705 127.450597216573 131.542531636582 92.3355999410185 117.901488948891 120.528213747763 104.092632601628 110.662003979257 109.465053014609 115.2543185904 97.25567210676 106.179066679364 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 169.465063396413 88.715517827357 84.381112113701 121.971270770562 97.7324122244111 111.731049251314 136.273172544571 126.073603294511 133.240464903823 147.886171809215 128.977096193848 103.52586833026 121.767533869974 120.817787548329 116.701134426058 137.508312598685 132.476659516554 120.631019414198 110.597791748533 97.1719227947729 NA NA NA NA NA
"5" NA NA NA NA 112.52755191893 104.395567653584 111.313215307624 164.610373378209 119.284684634466 101.264382528169 88.9561792476192 130.324213853332 108.297958201106 117.573639442549 102.903477415584 100.35071319276 103.454573022363 124.290193752366 92.730465528674 131.211247006638 115.088381370119 156.22286777096 95.8124679623209 115.734497194111 121.993772438219 126.00094446427 NA NA NA NA
"6" NA NA NA 101.569534641451 95.0130098222767 167.669757511645 149.079417025053 129.624956358667 111.791280477403 142.050891512828 132.26676590083 135.94446894584 128.695444375535 118.864433777488 136.521315390097 107.163521643227 114.760820148075 99.7812687578536 118.242529494115 130.679016314133 146.875443910824 97.5148701742737 105.076504358323 117.376257104662 85.2856554266288 180.274833305142 111.493616506388 NA NA NA
"7" NA NA NA 158.694181715604 101.150160183193 132.948023289057 156.512681680174 110.221028063776 109.538763884293 120.605520020911 133.305882078951 134.801036183414 134.931271095765 123.264584021875 109.642365998118 122.020837087641 123.063749421525 115.80186890464 129.313238910185 108.228658226352 149.104653849772 115.803387576811 111.175919040511 107.968353127481 118.315601187377 116.588631757792 109.886966538345 NA NA NA
"8" NA NA 170.422104844224 107.883314230934 113.104978826618 138.866377006123 128.481857225355 132.544543945196 115.910235944628 105.277442863726 129.969161600348 129.004769601263 143.328742249227 124.538377684658 109.353906316552 109.115637937441 118.419555546243 120.486351770449 117.078611901398 162.900611921339 120.538208264762 98.5019252335425 123.253342610845 79.7861852896982 130.767004420259 107.264727368123 90.8122422892728 104.630500900658 NA NA
"9" NA 112.934019575514 77.4958917852769 105.489569228646 172.759562129118 107.089862901942 155.645145084382 160.630849046576 104.002583282324 120.355019089375 135.489094364228 155.450499859879 108.204427258051 110.755239931343 116.852767003082 108.995867029328 111.113298904621 123.619813187601 108.145293667263 102.714365772755 115.714343867734 102.812706819264 130.319816860976 106.072678299329 101.801620727085 96.4444753568393 127.565931014564 73.4996540759864 91.161879483068 NA
"10" NA 75.0756969559578 146.262153711417 164.332251842055 164.150222177191 115.915225912884 165.065311959918 122.192821098147 166.818220712875 101.638319998179 142.996257542657 142.711630992886 123.718493009057 134.5206428346 109.170672767772 103.253803776155 106.261746403176 117.187738876498 139.245829395559 146.748798971026 127.301352546154 120.302754526482 133.38386995634 114.941152765661 135.400336275844 98.0065707435579 131.399819982159 76.5894670691209 103.102191403427 NA
