"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 3.78109480298715e-08 4.2635616808986e-08 5.10772029620775e-08 6.47863704164689e-08 6.72718490079728e-08 5.4397839096468e-08 4.30807024675034e-08 2.74005816774385e-08 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 3.11712237109749e-08 3.17708989419246e-08 3.93471339666338e-08 3.73318351795393e-08 4.96933721985588e-08 6.28299727575968e-08 7.56243476212554e-08 9.72163846596704e-08 8.3914885019869e-08 5.04462367390814e-08 3.70717116419293e-08 2.71746091199424e-08 2.77974445463243e-08 2.97287744712203e-08 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 2.31357489064111e-08 2.58357792032909e-08 2.68647572255649e-08 3.1747304246187e-08 4.48878778736221e-08 5.89337961931242e-08 6.18643143262971e-08 1.02006985553753e-07 1.01712209897965e-07 8.27802488407902e-08 6.28847562581404e-08 4.88049487538631e-08 3.62572390344599e-08 3.1848874351538e-08 2.92841562654967e-08 2.26892170165389e-08 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 2.86849859613427e-08 1.84007933428745e-08 2.4532902952024e-08 2.80002992752066e-08 3.26559271119441e-08 3.28072527729979e-08 4.92311012984358e-08 6.84686051592048e-08 9.2406599742729e-08 1.12107837012538e-07 1.19271038832353e-07 1.22942234389742e-07 6.81703842755722e-08 5.38896140737897e-08 3.60892856977788e-08 3.33341810546175e-08 3.41686657487656e-08 2.31697894004407e-08 2.27463911392286e-08 1.96099645145034e-08 NA NA NA NA NA
"5" NA NA NA NA 1.56214088322843e-08 2.31812502744407e-08 2.21156348460919e-08 3.28816570030072e-08 3.43234783050565e-08 3.33449127707158e-08 4.10191023167636e-08 5.06017074548067e-08 6.27639433686112e-08 9.5684084041425e-08 1.40337555033358e-07 1.32040769724954e-07 1.06709175457863e-07 8.20924518030729e-08 5.22134068796484e-08 5.29689213178108e-08 3.93120728934598e-08 3.67200852311621e-08 2.94480372294868e-08 2.5688151554305e-08 2.54731991390974e-08 2.66449674607272e-08 NA NA NA NA
"6" NA NA NA 1.84202867019887e-08 2.01416901827765e-08 2.88764842096923e-08 3.01142434982059e-08 2.84378954442583e-08 3.11606970898813e-08 3.98987581164614e-08 4.66990337457531e-08 4.53172011733415e-08 6.77704476434777e-08 1.0187989031386e-07 1.52572979374389e-07 1.98873508544037e-07 1.20623706599229e-07 8.77448844664432e-08 5.20760183478419e-08 3.58048303658028e-08 4.10276234466765e-08 3.69286134386227e-08 3.5243146059978e-08 2.79165016188122e-08 2.63100802117836e-08 2.19701348024331e-08 1.7295269859407e-08 NA NA NA
"7" NA NA NA 2.46644017301762e-08 2.57846725181953e-08 2.68885256743944e-08 3.09375773056021e-08 2.42575590760185e-08 2.43023033681969e-08 3.06452476540513e-08 5.20120096176055e-08 5.0274306203789e-08 7.02927785152527e-08 1.13993157179156e-07 1.77094826697471e-07 2.33185000588327e-07 1.59605112320555e-07 8.96126605631193e-08 6.35480152239221e-08 4.17764103210662e-08 4.43457524049379e-08 2.51154396472058e-08 3.41518949154401e-08 3.17992463868303e-08 2.94666458830413e-08 3.12962154985853e-08 1.85666107124822e-08 NA NA NA
"8" NA NA 1.71486214406556e-08 1.90311829197999e-08 2.36065876551626e-08 2.05723012142629e-08 3.29215674306866e-08 2.41035061348128e-08 3.15412867356942e-08 3.08937555228285e-08 4.5666075936404e-08 6.88843944615847e-08 8.28176373385038e-08 1.15067866782221e-07 2.30914212479121e-07 2.42604944907849e-07 1.81357946493897e-07 8.86588094613816e-08 6.46700630603727e-08 4.58868919659537e-08 3.30156382054033e-08 3.62275119818563e-08 3.21634692680154e-08 2.77814337361248e-08 2.63816089467426e-08 2.33004883857937e-08 1.92648219332099e-08 1.60168155837725e-08 NA NA
"9" NA 1.31370726814796e-08 2.26995713626502e-08 2.10432130602318e-08 2.45331200993817e-08 2.81877054513446e-08 2.96850452077452e-08 2.81642285839022e-08 3.53554953045765e-08 3.98096400435518e-08 4.84670627131795e-08 6.0417455119666e-08 8.41339823590585e-08 1.47704194329304e-07 2.48237430590846e-07 2.50757745054846e-07 1.72289722824107e-07 9.54316223980076e-08 6.06060350382821e-08 5.40784639753944e-08 4.31013982394851e-08 3.92087720999345e-08 4.99000831782478e-08 3.22531624676091e-08 2.479915270172e-08 2.52905078591498e-08 2.03030809271339e-08 1.92633413123823e-08 1.83533007176515e-08 NA
"10" NA 1.89396518290037e-08 1.75668009195445e-08 2.08712443235358e-08 2.20780773314458e-08 2.2763501510819e-08 2.51456675233699e-08 4.08777438889636e-08 3.21337836985099e-08 3.91077516938948e-08 4.30760274428066e-08 6.04831011188097e-08 9.94845781795577e-08 1.69378204616483e-07 2.91818321623936e-07 2.79937789990379e-07 1.9357059088705e-07 1.04626795986278e-07 7.7566742914e-08 5.88859895374978e-08 5.85474121257374e-08 4.0341095988236e-08 3.24467055130164e-08 3.0940742271101e-08 1.7127483931828e-08 1.99045290337183e-08 1.79535720339448e-08 1.7385672363057e-08 1.65593084658808e-08 NA
