"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 1.17488976372617e-08 1.17861940406405e-08 2.02632488952537e-08 1.74342783875307e-08 2.29586718612093e-08 1.80235365977922e-08 1.9884884761545e-08 1.89154976462314e-08 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 8.46300772152013e-09 1.0644175811199e-08 9.54776268099882e-09 1.30072837633209e-08 1.62311505960393e-08 2.02766272062268e-08 2.85915844389749e-08 2.14039192669044e-08 1.94686147622769e-08 2.46154063986517e-08 1.89828336800966e-08 1.41082005073379e-08 1.32079634733241e-08 1.00441149674353e-08 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 8.93094623524042e-09 5.10843158161214e-09 8.97578030513449e-09 1.12300785012664e-08 1.97633459267534e-08 1.68981605966064e-08 2.34949209064489e-08 2.3186028599136e-08 2.17103297357094e-08 1.97164610570421e-08 1.43659771105357e-08 1.38141231320368e-08 1.25890802863212e-08 1.38382907099565e-08 9.12859397982752e-09 6.23187003067274e-09 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 5.27160253993643e-09 8.48728414866896e-09 7.25077670780931e-09 5.95749803130652e-09 1.32826341122441e-08 1.26071030298148e-08 1.79298594701908e-08 1.6802719686617e-08 2.29443527390993e-08 1.96312999028091e-08 2.68135422921146e-08 1.79751203087857e-08 2.38982843306353e-08 1.63431764586062e-08 1.32106271334088e-08 1.16925035772333e-08 1.08337497093417e-08 8.06191452265251e-09 6.39402468409309e-09 8.16368979936560e-09 NA NA NA NA NA
"5" NA NA NA NA 5.60666977622218e-09 6.10171351142753e-09 1.37001543469767e-08 6.86176122464834e-09 9.088172113199e-09 7.37823419973202e-09 1.26752119702415e-08 2.35078833643473e-08 2.44077832187126e-08 2.44608784506438e-08 3.65550623608155e-08 2.22165684908493e-08 3.20120730031766e-08 2.82079802474682e-08 1.55109327198202e-08 1.04443565780156e-08 1.24201311343341e-08 8.62583258128682e-09 9.22622422692767e-09 5.86791352600743e-09 4.65150658846057e-09 9.29192043806333e-09 NA NA NA NA
"6" NA NA NA 5.66498854684843e-09 4.35349095960523e-09 6.09919475697309e-09 5.02727796068735e-09 1.11536487552727e-08 1.27363375552926e-08 1.23127391136783e-08 9.59359081794601e-09 1.82468568058443e-08 1.940442750985e-08 3.37022972703802e-08 3.16331161584777e-08 2.81229619905058e-08 2.78133223758245e-08 3.10958745584718e-08 3.71965741033037e-08 1.62226298373005e-08 1.53578184463032e-08 1.27667223785806e-08 4.84630378428346e-09 7.59741136958436e-09 2.56797519035658e-09 3.84605809960196e-09 2.37347414571446e-09 NA NA NA
"7" NA NA NA 2.9794806285293e-09 2.28434169765682e-09 4.32081232431978e-09 7.8249095460202e-09 8.50517556920628e-09 1.3288602410322e-08 1.17172365400783e-08 1.53602607650927e-08 2.12031254056345e-08 2.50651800211586e-08 2.80603783283269e-08 3.26734248848185e-08 3.11726212129584e-08 2.73862213800907e-08 3.16730368282395e-08 1.98045791568247e-08 2.19783113504033e-08 1.50224630754856e-08 8.12816068914002e-09 5.39389648930556e-09 9.1780457299685e-09 7.02290215329647e-09 4.82025651589955e-09 5.22953205084897e-09 NA NA NA
"8" NA NA 3.62797624331889e-09 3.73320658799e-09 5.65169551170742e-09 8.27238592248812e-09 9.80670700672036e-09 9.00980723023871e-09 7.85902337591097e-09 1.44168189732871e-08 1.48342904404581e-08 2.31939330376553e-08 2.55162388404528e-08 3.46734792335683e-08 4.12735811605088e-08 4.70677491635663e-08 3.47735783256737e-08 3.31384827133841e-08 2.66194744023334e-08 2.17462677527671e-08 1.27198192189458e-08 1.07927657400254e-08 5.99407288296755e-09 7.15826362652934e-09 4.71862311389576e-09 4.2763703705905e-09 4.30592989784903e-09 4.39833301193682e-09 NA NA
"9" NA 2.28120348053485e-09 3.45240678975828e-09 6.48554288981313e-09 7.76948037887063e-09 5.59960618007568e-09 6.09050843289315e-09 7.47506932194217e-09 9.46229967918775e-09 9.22108825428319e-09 2.02822457491648e-08 1.53489407026325e-08 2.98136791253954e-08 3.27083372954156e-08 5.90569804208086e-08 6.59834147696001e-08 3.98320520523168e-08 2.96310250875813e-08 2.21247716011943e-08 1.05250530377981e-08 1.50656953812435e-08 1.00353409135622e-08 7.26106029232235e-09 9.31121367747416e-09 9.1070170660005e-09 5.14253238116435e-09 4.76981758442681e-09 3.56351385485763e-09 3.21590137348851e-09 NA
"10" NA 2.75010386514338e-09 3.24553389017164e-09 6.24529015134604e-09 5.45369634463378e-09 3.95945017998142e-09 9.76427237937576e-09 8.13289569266476e-09 7.66411799165158e-09 1.03964240089784e-08 1.71728782763728e-08 2.0731636751094e-08 3.709810034753e-08 4.62095877807137e-08 7.45844686151128e-08 7.42604440846886e-08 4.77833008797544e-08 3.72519472643328e-08 2.0274647213781e-08 1.22613926051894e-08 1.34595214755981e-08 1.04859071568875e-08 8.59511892588916e-09 7.9317031830727e-09 3.33399847280543e-09 3.49656655989364e-09 5.46411109417545e-09 7.23101237460238e-09 4.03339210980527e-09 NA
