"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 6.38377753869672e-10 7.67633798393858e-10 1.19086038360877e-09 1.07217561473301e-09 7.96357359867338e-10 3.65021881324575e-09 1.86411826017144e-09 6.39187183083618e-10 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 2.03253488538469e-10 2.68283910456847e-09 1.74686536000757e-09 1.76550925558711e-09 4.01172841355695e-09 4.35712628337557e-09 2.09305067481132e-09 1.43152069141006e-09 2.89901804655776e-09 6.73283700849299e-10 2.1195762830892e-09 2.74941815079339e-09 1.40003308147779e-09 8.85234880020873e-10 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 0 0 2.94540581314796e-10 9.55115352727885e-10 2.48739064914551e-09 2.37715601869558e-09 3.38949585617957e-09 3.25205517041595e-09 3.57406577104304e-09 4.89882283986589e-09 3.71514733076089e-09 2.84488753052766e-09 2.31646173284613e-09 1.87712023485889e-09 2.85790915092035e-09 1.10045879903705e-09 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 8.37635485463399e-10 4.74512389849495e-10 7.34693632925497e-10 2.9925256742028e-10 1.29296438451093e-09 2.56726593064354e-10 1.72319229712978e-09 2.3467378185516e-09 3.16964134415983e-09 2.82709888805151e-09 3.1813347861012e-09 2.1102732235211e-09 2.71052936963079e-09 4.53684317222543e-10 1.99978596881148e-09 1.77506355467347e-09 2.64138388023292e-09 8.68004050257025e-10 0 0 NA NA NA NA NA
"5" NA NA NA NA 0 3.54379096431207e-10 7.07218609824618e-10 9.67185638980136e-10 3.19512094773328e-10 8.20065752884998e-10 1.95218439278782e-09 2.38497113431387e-09 3.23252354847826e-09 6.67409697733799e-10 4.15899316734345e-09 5.41740011910347e-09 1.24318029114067e-08 4.20775576736758e-09 4.49265170487065e-09 3.06563684430062e-09 1.00790120056877e-09 0 3.77364450478232e-10 8.90137271002266e-10 9.08961058834593e-10 4.23266200106043e-10 NA NA NA NA
"6" NA NA NA 0 5.99514029887367e-10 0 2.84138876432232e-10 7.48211263850272e-10 2.55132652563487e-09 4.74679214279264e-10 3.43592922957083e-09 6.51408241067583e-10 1.03642623880817e-09 1.88147092529765e-09 6.24535437972422e-09 4.6423230302032e-09 5.73982724497912e-09 2.89231559861009e-09 1.39986900344876e-09 2.70122109276328e-09 1.31245750352157e-09 1.95012805652899e-09 1.13882925828584e-09 1.11281859917329e-09 3.15519975818188e-10 4.93558860048431e-10 3.25231460257346e-10 NA NA NA
"7" NA NA NA 4.73911035985875e-10 2.68956534571773e-10 6.6309593490108e-10 1.02831590539341e-09 4.95986428317871e-10 1.45323836129928e-09 2.25480742407039e-09 1.29877839919488e-09 4.17438578427316e-09 2.1984732523021e-09 3.13686539107474e-09 4.2671848683831e-09 4.18002463217627e-09 3.07406050362e-09 4.07673821918481e-09 4.42748790435413e-09 1.75272331003166e-09 2.83872460405566e-09 1.14791990965497e-09 0 3.71050970665725e-10 2.73727522801926e-10 0 6.3760106970431e-10 NA NA NA
"8" NA NA 3.97029037369903e-10 8.95705292058195e-10 1.09251749561685e-09 3.657953821159e-10 5.13885761672245e-10 1.21944652741519e-09 1.22955758138883e-09 1.35347796243312e-09 1.70959079396975e-09 3.08986754711589e-09 2.80717491037364e-09 8.75407093068148e-09 1.22380802410536e-08 5.66299206433793e-09 4.77035534730202e-09 3.84234494703065e-09 3.06228991412641e-09 4.91697890851279e-09 1.71221167137994e-09 1.15217851057135e-09 1.33390004149045e-09 1.05474805661619e-09 2.0285296869608e-09 2.29968945306716e-10 3.66182465221314e-10 0 NA NA
"9" NA 2.47276821182992e-10 3.45385806872524e-10 0 0 9.28724608456797e-10 9.71976035074822e-10 8.76332354822544e-10 4.89406932814397e-10 1.99552909532567e-09 2.30325775860471e-09 3.14913055888691e-09 3.62324743621255e-09 5.22501176691794e-09 8.86936471529597e-09 4.18404023143094e-09 2.7219128062121e-09 1.55043172538391e-09 3.07449966727636e-09 2.511773297204e-09 1.91754106218658e-09 1.86235359295646e-09 2.29111544299494e-09 1.53048160970883e-09 1.06668469217591e-09 0 3.24160097735708e-10 0 3.31149458533009e-10 NA
"10" NA 5.41590119170099e-10 4.84034159698749e-10 2.55396046415281e-10 2.9954833935381e-10 1.80661357999542e-09 1.1918656276537e-09 1.38644282696496e-09 2.9099974368617e-09 5.91735813401926e-10 2.59100699416951e-09 2.79530693307686e-09 1.2530001116967e-08 5.76560964880256e-09 6.81070569466367e-09 1.27453117812222e-08 4.29241588152591e-09 4.46710361697225e-09 2.15086800401661e-09 1.67238784289546e-09 3.68525010546888e-09 2.9745893696598e-09 1.15440750987382e-09 1.01427960074064e-09 0 4.00166872697679e-10 1.09515631542622e-09 1.3963192407301e-09 0 NA
"11" NA 0 4.6350553440087e-10 1.21549185487255e-09 0 0 1.16509808304187e-09 1.03089537704453e-09 2.16230761541689e-09 9.83189731558793e-10 5.3127506165156e-09 3.50774542986385e-09 3.65854928693228e-09 9.31771416729427e-09 9.78001781545395e-09 6.79866734605383e-09 9.45545417960206e-09 7.23680746102854e-09 4.95541505724012e-09 1.59478058496122e-09 2.91352793938751e-09 9.85666620398709e-10 6.8929747218225e-10 9.83284285445632e-10 4.21797083060542e-10 5.72848171821196e-10 0 2.93727084346194e-10 0 NA
"12" 2.67079203503405e-10 0 9.18376345229923e-10 6.91083625234406e-10 1.69159154697138e-09 0 8.08219639711806e-10 1.72157570509686e-09 0 2.67263058270331e-09 5.98665953560877e-09 7.24836104685532e-09 6.40760546875995e-09 1.13823104422934e-08 1.1175425317548e-08 2.25097289705089e-08 6.49718535880693e-09 4.4692708663658e-09 5.81094618558713e-09 4.86806931053598e-09 1.51842500099726e-09 2.13512506972912e-09 7.55240677033865e-10 1.42533710292312e-09 9.1987041420027e-10 0 5.51299381279798e-10 0 2.64593952207124e-10 0
"13" 2.69135974584395e-10 0 5.83953081313396e-10 5.5213196880505e-10 6.44853973880005e-10 1.02026993732489e-09 1.27896453495823e-09 8.15095936256623e-10 5.27880675871126e-10 4.55917053380366e-09 6.44484136113653e-09 9.2116803047787e-09 1.14906272172598e-08 1.4989521956413e-08 9.85112764685273e-09 1.6632733777261e-08 1.35307470386069e-08 1.00915721301719e-08 5.18456069869014e-09 5.45484188156639e-09 4.54135674524901e-09 3.12023799367728e-09 3.77430376201615e-09 1.6379019897054e-09 3.69945600414366e-10 1.54922679394241e-09 5.54057833831833e-10 5.84039644422852e-10 0 4.61172182155654e-10
