"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 2.01339874307883e-08 2.08687178589125e-08 3.02024587734964e-08 2.50404214712441e-08 5.81234213395974e-08 2.63346766600464e-08 1.93796771403596e-08 1.44222061772098e-08 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 8.72748195124486e-09 4.09860030866796e-09 9.20823963765129e-09 1.1324938828989e-08 1.80831814355712e-08 2.44273724568696e-08 5.1253195314176e-08 4.2203511949249e-08 4.10788416831541e-08 2.57138931908015e-08 1.46325144044154e-08 1.02496131390456e-08 4.73885784492168e-09 6.42365586980751e-09 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 4.31247022609633e-09 5.03102365391697e-09 4.53907909221726e-09 7.92822787624728e-09 2.07844424829216e-08 2.13021820181798e-08 3.97296011423334e-08 7.57124816866735e-08 5.95652218467351e-08 5.20605402732346e-08 2.11422028509712e-08 1.71288641037538e-08 9.77235060745003e-09 5.30032928591596e-09 3.63312849470312e-09 3.11902381580088e-09 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 3.44902606588691e-09 2.57219561936203e-09 6.04563288205651e-09 5.02443075689577e-09 7.15216971624675e-09 1.20769842890967e-08 1.41612767043599e-08 1.956778569487e-08 4.19941271418304e-08 6.7768734272205e-08 6.16720939844656e-08 4.1575127303763e-08 3.10467241390969e-08 1.31228682468866e-08 1.03706822107797e-08 7.16923309099156e-09 5.38657673582437e-09 4.2653092248518e-09 7.75839665418832e-10 1.64275158929607e-09 NA NA NA NA NA
"5" NA NA NA NA 1.91825902074451e-09 2.47622897817167e-09 1.97374246920881e-09 4.51240144637551e-09 8.62742227024516e-09 6.46948607511366e-09 8.82700247797308e-09 1.33458628486003e-08 2.07369884735555e-08 4.30214806582118e-08 9.18404170363652e-08 5.98654329377777e-08 4.39738426687675e-08 3.01762927474262e-08 1.63717671512112e-08 1.06955201351262e-08 7.99000541293775e-09 6.70227090832597e-09 3.87837856510963e-09 2.70517787253021e-09 1.93131171150884e-09 2.06564373699927e-09 NA NA NA NA
"6" NA NA NA 1.28650468461729e-09 1.28414201735344e-09 2.45622765950638e-09 1.89905961268001e-09 5.52123322937395e-09 4.90191659901162e-09 6.84168637757411e-09 7.49341650437909e-09 2.59556050624224e-08 2.09734080261052e-08 5.46293863031453e-08 1.01493229486226e-07 7.12567982893875e-08 3.75418771476488e-08 2.87468790181907e-08 1.42748477108098e-08 8.37057277679991e-09 9.77924734089399e-09 6.79896796965414e-09 6.20895111018509e-09 3.09372861969398e-09 5.18386493735e-09 1.97055970676837e-09 9.68643970347018e-10 NA NA NA
"7" NA NA NA 1.09167751711541e-09 7.85455168535187e-10 3.39874388700085e-09 1.06296321142503e-09 4.97418973761061e-09 5.27521821923252e-09 1.18379556375176e-08 1.20992623115396e-08 2.47507582833087e-08 3.3490634599623e-08 8.1289722066384e-08 7.83386243403542e-08 8.91379628001489e-08 4.4929533726392e-08 2.84203365332796e-08 2.82151422527126e-08 1.61487302621922e-08 9.31062762252732e-09 4.69032719028402e-09 3.7898611516373e-09 3.0294790619855e-09 2.67124137960317e-09 5.22098816209423e-10 1.21982767058344e-09 NA NA NA
"8" NA NA 1.42757420690797e-09 2.32004173076084e-10 1.59635224239894e-09 2.03763857965146e-09 3.4587042244858e-09 8.67844641308681e-09 4.22107278667676e-09 7.23691601749583e-09 8.4799143058985e-09 1.59947683975294e-08 4.09006751872556e-08 5.03619192912563e-08 1.15155415821497e-07 7.55639110049075e-08 4.65366686195925e-08 3.70424437524932e-08 2.26506758842953e-08 1.74998020637802e-08 1.08991290015495e-08 5.54035857634961e-09 5.59395707485678e-09 4.64893323218092e-09 2.88337599846227e-09 3.5976108787738e-09 1.93517979865947e-10 1.04824678429899e-09 NA NA
"9" NA 2.72104613299034e-10 5.9779828992104e-10 1.31978381203474e-09 1.98487821461538e-09 1.00259283486861e-09 1.84132716839278e-09 3.01934984957604e-09 4.76652502130942e-09 7.70802427168351e-09 1.22061529275546e-08 2.16308087377166e-08 3.34108683388821e-08 5.98788170823043e-08 9.63503197748879e-08 9.19995061065792e-08 6.9220485931961e-08 3.10900331617129e-08 1.64741322433949e-08 1.39685345242967e-08 1.35744609458589e-08 6.97151516919769e-09 4.68820920266158e-09 4.30753033061585e-09 3.25928077689933e-09 2.57792656175097e-09 0 9.38957702053724e-10 1.07236783891411e-09 NA
"10" NA 1.84615092125904e-10 7.94861357828757e-10 2.10817341863953e-09 2.05474477294252e-09 2.41033984168344e-09 3.27058561988918e-09 7.3516993287153e-09 6.35513907556449e-09 7.50722607129484e-09 1.63633459786608e-08 1.8945529112155e-08 3.44003781500328e-08 7.13498121174641e-08 1.22291304946551e-07 1.29070030700335e-07 5.29494447335126e-08 4.334172207946e-08 2.32519025468277e-08 1.44991331587673e-08 1.04327602547823e-08 5.46585701164559e-09 5.10279852947597e-09 4.32588777510235e-09 1.22162884672028e-09 2.86166900875052e-09 4.37683892094603e-10 1.45652113556685e-10 5.83638179801615e-10 NA
