"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 5.05700700069144e-09 1.02575330037328e-08 1.12411087918511e-08 6.47100749234166e-09 2.17701567599049e-08 1.54021266571136e-08 8.47318692519272e-09 1.10350965230956e-08 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 2.1152911631793e-09 5.63041092817534e-09 3.82792171911583e-09 1.1218654821879e-08 9.85975865360074e-09 8.41385281193216e-09 1.13039459006395e-08 1.63280383697757e-08 2.14986846620479e-08 1.90584363877932e-08 1.96200043951855e-08 1.37260931443954e-08 3.27066439523133e-09 4.65663772247658e-09 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 2.18938750442604e-09 1.68658854256265e-09 1.27308808526297e-09 3.34997578145844e-09 3.28506535968921e-09 4.12497468581003e-09 9.25402129588193e-09 2.66426488385373e-08 3.86946124293358e-08 1.25448589340692e-08 2.22720898049955e-08 1.46549958306954e-08 1.42163303456227e-08 1.13736324150857e-08 3.74595558816568e-09 4.60106321735439e-09 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 6.03515318437982e-10 1.02747782896979e-09 7.77545116278733e-10 1.52554372759167e-09 2.34992510547856e-09 4.46133177173466e-09 7.03527473109983e-09 1.08401788979074e-08 1.05584784162705e-08 2.51036692034501e-08 2.08483410230189e-08 3.08129830707226e-08 2.92838934422742e-08 2.44818057980432e-08 1.38871107662293e-08 1.74569801389608e-08 5.86331928934305e-09 4.54754638272635e-09 5.40776210690855e-09 3.9798999723235e-09 NA NA NA NA NA
"5" NA NA NA NA 4.41422468753779e-10 2.96076257775435e-09 5.57177940843099e-09 3.09812648775451e-09 1.84140602364104e-09 1.30371936748664e-09 4.32685900598394e-09 8.68450650202093e-09 1.05371408825821e-08 7.95064856789342e-09 2.93319766646468e-08 2.13441072861896e-08 3.3923281437983e-08 3.48803986365675e-08 3.02202510623502e-08 1.91906982859424e-08 9.278913277142e-09 1.09106743079838e-08 1.10446316832718e-08 4.50732060575794e-09 2.01935052384913e-09 3.58507109635858e-09 NA NA NA NA
"6" NA NA NA 1.3224928300099e-09 1.36694861123084e-09 7.50192566446381e-10 3.24286773355391e-09 2.33192389381171e-09 3.47361415290485e-09 7.64965399380791e-09 3.35079230461624e-09 1.95833158190878e-09 6.76722641392506e-09 1.315103151592e-08 1.25178480244029e-08 1.73816719597398e-08 3.94780599771955e-08 4.12523239111552e-08 3.89872939764837e-08 2.24662634968987e-08 6.65373657547397e-09 9.3744093108309e-09 2.53140711413356e-09 4.99105924709918e-09 1.04963029269779e-08 8.25361527413037e-09 1.80462300487321e-09 NA NA NA
"7" NA NA NA 5.37709432936233e-10 3.18184495286484e-10 2.29758165271072e-09 1.81525637831963e-09 1.76275573720875e-09 8.86768419123217e-10 5.90612306652758e-09 5.31327268139861e-09 2.95271159230129e-09 6.56049356771706e-09 1.96819484702843e-08 1.43703324969599e-08 4.46001614441676e-08 5.57204874554465e-08 3.12205026157232e-08 2.37615381964235e-08 1.74359138342839e-08 9.43882687734421e-09 1.40851870102023e-08 8.17289556287669e-09 5.85039400854761e-09 4.98141837900011e-09 1.05364305818812e-09 2.45811423426686e-09 NA NA NA
"8" NA NA 2.42382579342491e-10 0 9.93768333351584e-10 2.17528841189111e-09 1.08079814847529e-09 2.28615569444327e-09 1.52562530931444e-09 3.74500225421519e-09 9.34596814114665e-09 5.29343495998459e-09 4.92079712838581e-09 7.73338595979642e-09 1.10876403293514e-08 1.72163667532156e-08 2.3028500858373e-08 1.91175012096491e-08 2.44303850966336e-08 1.13205474488467e-08 1.81020954032812e-08 8.06649158657766e-09 7.64334573565096e-09 2.18564912287354e-09 1.3335612424349e-08 8.97289429440591e-09 3.48861295761135e-09 3.12254513962456e-09 NA NA
"9" NA 3.27293232701575e-10 1.68453649419665e-09 1.65216972123317e-09 0 5.29686991228245e-10 6.1492678229235e-10 2.20344203333593e-09 1.97718735632304e-09 7.61222674558652e-10 5.20373105996029e-09 7.75876883027512e-09 9.48098160480994e-09 1.16600061098324e-08 2.48112726829794e-08 1.71014143485901e-08 1.98939899450221e-08 2.41689857914689e-08 1.06068709207357e-08 5.4492788156806e-09 1.04725299136679e-08 8.91168409782951e-09 6.27367128562203e-09 8.42110328153535e-09 2.14667278979818e-09 2.5883627728163e-09 4.96865985722891e-09 1.29872269198449e-09 5.98506042518997e-09 NA
"10" NA 2.46770477264753e-10 1.57042911999015e-09 1.24084313968181e-09 7.36123270770708e-10 0 4.8547440739979e-10 5.61626618940153e-10 2.85526965629855e-09 2.75819856948556e-09 3.33322318655946e-09 4.10293591348608e-09 5.37861685267169e-09 6.16912311284166e-09 5.62104262991466e-09 1.22447734437799e-08 7.55953815801841e-09 1.4370017213476e-08 1.5139822141625e-08 3.6194277599154e-09 4.46442575521841e-09 6.60325769841685e-09 4.50209995330479e-09 5.87074440361118e-09 6.84383432170413e-09 7.22700399333132e-09 6.43539199606137e-09 2.68853917067779e-09 2.37117938083099e-09 NA
