"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 8.03325763258238e-09 7.9441175040153e-09 6.93258588226334e-09 7.63961836941646e-09 1.38634878743246e-08 9.81538438853385e-09 9.62223855793441e-09 1.10238457254999e-08 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 8.65156158590833e-09 1.52942507421017e-08 7.15788586576950e-09 7.98805679169313e-09 4.91556288866828e-09 2.06837009212735e-08 1.47045069091396e-08 1.02069194384192e-08 1.08633205956345e-08 1.20476588684662e-08 8.34212522811738e-09 5.10387596778719e-09 1.04055280686096e-08 7.59186856360849e-09 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 9.04962638854135e-09 7.43334657334985e-09 1.35769513076768e-08 1.33813887759655e-08 8.83488477602634e-09 6.36419874364001e-09 1.42623801017373e-08 1.99855792986242e-08 1.18600055460654e-08 1.03580616982117e-08 1.05515917965683e-08 1.23318730569132e-08 7.47663163991754e-09 8.60302921002534e-09 7.35365866765729e-09 8.19777306997003e-09 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 3.91219012105794e-09 4.15967647804008e-09 7.39917533212548e-09 6.20046323161858e-09 1.12189041181621e-08 8.64795954640188e-09 1.33972787204537e-08 1.06277567116624e-08 1.36560589117766e-08 1.54803588492238e-08 9.4686767564394e-09 1.6145701061567e-08 1.41861520066512e-08 1.34245862830412e-08 1.29505732861902e-08 9.81912847165157e-09 8.398886473781e-09 6.08545499895816e-09 6.48534832629823e-09 4.77331979276296e-09 NA NA NA NA NA
"5" NA NA NA NA 4.77906429921042e-09 5.81118723105374e-09 6.17377196077112e-09 5.5859482998362e-09 9.80339630297017e-09 9.76732911394183e-09 8.11602011987552e-09 1.37986556543528e-08 1.62630996018257e-08 1.30548184248087e-08 1.61409032054497e-08 1.94088055131472e-08 1.88457630524606e-08 1.44358727986826e-08 1.40995205913439e-08 1.11240044415501e-08 1.09835527132618e-08 1.46018099633896e-08 7.11579881900904e-09 5.273393819048e-09 3.00808636808979e-09 4.08075241402299e-09 NA NA NA NA
"6" NA NA NA 4.18053392172059e-09 1.00883558995211e-08 6.20590137275836e-09 5.55150198643576e-09 1.14888942230652e-08 4.25897603737125e-09 6.90035447611449e-09 1.27337289264788e-08 1.81625953142075e-08 1.57287635347302e-08 1.72589082393361e-08 2.52248680965402e-08 2.59735146424421e-08 2.69420554963715e-08 2.167291277956e-08 2.0657673355582e-08 1.32424251555546e-08 9.27089497249118e-09 7.67270586292475e-09 8.94826918071689e-09 8.21209823147676e-09 7.9626965613685e-09 7.09138143665508e-09 3.26038409545925e-09 NA NA NA
"7" NA NA NA 4.02678414385622e-09 4.00369757765816e-09 7.24707349107939e-09 4.2888944893028e-09 6.56225053192307e-09 1.33356745528338e-08 8.7356232445162e-09 1.2507968998142e-08 1.67726697428724e-08 1.73297362831804e-08 1.9554237316991e-08 3.27858057016678e-08 3.63096127205647e-08 2.96522870212247e-08 2.61337105704002e-08 1.68643540057971e-08 1.86304743660546e-08 8.6993702805385e-09 5.92011150700245e-09 9.58904516646702e-09 6.59425387391599e-09 9.34273928397334e-09 3.90774304774482e-09 6.8026789252277e-09 NA NA NA
"8" NA NA 1.34755356009784e-09 4.27549166075877e-09 5.28973014215732e-09 5.87795324727145e-09 8.33651591981445e-09 9.00320305018597e-09 1.01513799088442e-08 1.42005733292428e-08 1.64505897781945e-08 1.66702546205782e-08 1.75493929055432e-08 2.18856848853013e-08 3.43179110990273e-08 3.44925212206806e-08 4.69512534999433e-08 2.88572002872811e-08 2.43970076693414e-08 1.8645096941533e-08 1.66984601997785e-08 7.92253406525369e-09 6.78384143362188e-09 6.66618704585746e-09 5.40293932542497e-09 6.13769586294041e-09 4.0860182630748e-09 3.94456307618688e-09 NA NA
"9" NA 4.31043195920849e-09 5.20594481656316e-09 1.02830438986095e-08 5.9812442398244e-09 4.09050391653902e-09 3.11799419360877e-09 8.81691070479069e-09 1.25340159085044e-08 1.62111046871173e-08 1.5322532984976e-08 1.68503778536584e-08 2.64863397261298e-08 3.58263517812071e-08 4.59431527482773e-08 6.19762287114124e-08 5.02527630929044e-08 3.38389973348093e-08 2.96944629643959e-08 2.18011054859017e-08 1.91678295692813e-08 5.98912265709637e-09 8.62230685847959e-09 9.69104265900582e-09 6.77881245746501e-09 3.64766972551174e-09 6.23052165901109e-09 6.53610549095709e-09 4.20410605791759e-09 NA
"10" NA 4.39890156353738e-09 3.35166798679813e-09 2.56013595460823e-09 5.90318271618662e-09 4.79591232697596e-09 6.29145496094155e-09 1.54299278459748e-08 6.39804132704618e-09 1.12304795318778e-08 1.3981802948554e-08 2.01723493727044e-08 3.00166357793214e-08 3.65675632753799e-08 5.18525639150061e-08 6.17242180860526e-08 7.33517988159892e-08 7.06958366476499e-08 3.72923219243571e-08 1.43137794069269e-08 1.61836108827754e-08 1.5058602382144e-08 1.12961069370848e-08 9.51288429814979e-09 1.25599138932067e-08 5.64736307581941e-09 6.4174393538e-09 2.3092132738308e-09 5.26161344887598e-09 NA
"11" NA 4.56932678459238e-09 3.37245415513861e-09 5.08099881584206e-09 6.24717654616803e-09 7.31726850559625e-09 1.08239977134787e-08 7.75996454667628e-09 1.17080866731295e-08 1.1994086148743e-08 1.58273544704378e-08 1.26004652374728e-08 3.51725581910881e-08 3.85222964730737e-08 6.81027766469839e-08 1.00566256851842e-07 7.36052880836072e-08 5.61176804803209e-08 3.4988703887427e-08 2.13581659809091e-08 2.1807761569893e-08 1.52270953279604e-08 1.11848777121218e-08 7.15458253075271e-09 3.96948752480767e-09 5.46526829951715e-09 4.89234000456953e-09 5.48553041481861e-09 2.07458260043992e-09 NA
"12" 4.24115948509173e-09 4.05639651396394e-09 4.00059294879406e-09 3.41525482092495e-09 6.60937940095782e-09 4.98724162662088e-09 5.83799295756041e-09 1.2465695676922e-08 6.73482579837721e-09 1.47515592349362e-08 2.05372195703477e-08 2.25905881799529e-08 3.23246284727496e-08 5.47196307003048e-08 7.89298550148045e-08 1.01560326248922e-07 9.63050086862455e-08 4.92792969161342e-08 4.42970961120447e-08 3.13484291894407e-08 1.85230635258245e-08 1.16921773499611e-08 1.06687760955533e-08 6.48563928339651e-09 6.81142401793458e-09 6.00705345362091e-09 5.21497688531768e-09 7.12095664745422e-09 1.63975795151944e-09 6.92498705652708e-09
"13" 5.40304860559383e-09 4.16675421834681e-09 4.34000695757892e-09 9.27765188419962e-09 4.39534401398499e-09 7.00159478402577e-09 1.14102387063154e-08 9.45513062769878e-09 1.13896797943228e-08 1.0936643786931e-08 1.66327486333678e-08 2.188302742714e-08 3.1692259033792e-08 5.48743967083815e-08 8.08555335346241e-08 1.19606080249946e-07 1.07890057319352e-07 5.63495110613935e-08 4.34876027744685e-08 3.21292786725623e-08 1.70268241595324e-08 1.33508549548176e-08 8.24953297617689e-09 6.7414231201173e-09 8.40518278959929e-09 6.42973040167049e-09 6.60296708510668e-09 3.79193132507143e-09 2.80926839399516e-09 6.16649050844857e-09
"14" 4.63040906618392e-09 2.75151837938561e-09 4.01660055485282e-09 3.42546908728521e-09 5.45397494935644e-09 8.25707075640133e-09 8.43625228023756e-09 1.06713090268505e-08 8.38423676794293e-09 1.51155103731618e-08 1.58807638459052e-08 2.86247418188379e-08 3.23894391767233e-08 5.24895369104487e-08 9.06343905386023e-08 1.15360052946564e-07 1.14930872601316e-07 6.86103867918756e-08 3.02225316176356e-08 1.90450826551715e-08 1.36831041988706e-08 1.68159306304149e-08 1.2278047950625e-08 7.98957609304318e-09 4.28639797928913e-09 1.10491727690974e-08 3.811567475058e-09 4.34456379830816e-09 2.20982580854673e-09 4.06844796479991e-09
"15" 4.65280202757842e-09 4.44775571412703e-09 6.2440366643216e-09 2.49443159031321e-09 7.61326506738983e-09 7.88938460522919e-09 1.00771829043032e-08 8.02597788475329e-09 6.65397060027443e-09 1.46204971520154e-08 1.57238771299672e-08 1.87973496948892e-08 3.74029804850655e-08 5.96354135377283e-08 7.68757053746042e-08 1.6337760031107e-07 9.41045212542637e-08 6.37265708564959e-08 3.63775209182238e-08 1.8632724293041e-08 3.31080164554534e-08 1.1425211618067e-08 1.07355526876466e-08 8.49691870730636e-09 8.02715489213034e-09 6.75300276492441e-09 5.41905277430513e-09 4.19714380173607e-09 5.59903209952303e-09 3.51781108141675e-09
"16" 3.30646412344529e-09 4.74275432534159e-09 4.32587880306416e-09 3.54217255198101e-09 2.0134572024181e-09 6.84957885197641e-09 7.44510482767561e-09 9.13850550500162e-09 1.1622452008345e-08 9.41343303459594e-09 1.67381629781407e-08 3.2385877566848e-08 3.15928072545096e-08 6.18406361093413e-08 8.05966659998623e-08 1.10981993285294e-07 1.09098902321189e-07 6.90297368621575e-08 4.07978293601641e-08 2.65978286531038e-08 1.58020633567883e-08 1.46352572568679e-08 1.14934379629722e-08 9.04390821583504e-09 6.20059124225762e-09 3.78548331806795e-09 4.52124081793673e-09 4.51099052820955e-09 2.6189663003715e-09 4.12857180590525e-09
"17" 3.72364669094278e-09 3.30226695538039e-09 1.80212427192666e-09 2.81216026716807e-09 3.51702779201764e-09 5.77065732043937e-09 9.37352747711287e-09 9.76065482255537e-09 8.8773977131745e-09 1.08675139220654e-08 1.82062950214699e-08 1.69329358220671e-08 3.1851223035347e-08 5.73668495015362e-08 8.96730561347915e-08 1.16770926153921e-07 9.12916571218061e-08 6.76198343521457e-08 3.50433169518221e-08 1.8203284346004e-08 1.77918240774184e-08 1.61059920908569e-08 9.01482132738047e-09 1.04312340715482e-08 7.93813056895161e-09 5.36826087047734e-09 3.9824697119898e-09 3.63529655923769e-09 2.53642982266405e-09 4.10417887717263e-09
