"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 1.57971199183002e-09 1.37100613209082e-09 4.26615074555783e-09 2.15093947025664e-09 2.33699090195689e-09 2.52233211850323e-09 3.67160362230122e-09 1.55882842517313e-09 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 2.67825672916269e-10 1.68495429169803e-09 9.39353094627073e-10 1.92876439418399e-09 2.11477276200801e-09 5.54093194380838e-09 3.96127302082834e-09 5.54896039823566e-09 6.12565648558834e-09 5.62598215674849e-09 3.5796182201997e-09 1.63295190572519e-09 1.76328668783899e-09 1.82784388350178e-09 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 1.29091718611974e-09 6.46565613464846e-10 1.5408839614575e-09 5.65840032530695e-10 6.01448246483348e-10 1.53077511735619e-09 6.69815584736206e-09 4.82433898017463e-09 8.93247547712226e-09 1.09912847264026e-08 4.71302070755435e-09 2.04094589054009e-09 3.88827867829678e-09 1.22280406596448e-09 8.27721446622983e-10 6.41291166662276e-10 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 5.5958242050422e-10 1.14639638781675e-09 1.64878022951407e-09 0 6.73278854206692e-10 7.20784905104962e-10 3.25915673489163e-09 2.78642654318528e-09 2.17413780816199e-09 6.73623624681768e-09 1.04376267439946e-08 6.21533695119129e-09 8.1834987727207e-09 8.04284669606407e-10 9.44039581762959e-10 1.33691590771073e-09 2.3411545103772e-09 2.38889276413088e-10 1.28042886600626e-09 0 NA NA NA NA NA
"5" NA NA NA NA 4.27399317090657e-10 2.71373478395321e-10 1.18399769631351e-09 1.18770270003652e-09 5.78109471492578e-10 1.09748117594194e-09 2.42918145765877e-09 1.29425561587247e-09 4.18792872150714e-09 8.43928837054141e-09 8.66230338612002e-09 1.1365013394812e-08 1.04150270067166e-08 4.47324730302656e-09 1.83007855234827e-08 1.48770732422889e-09 2.56238751340355e-09 2.59898144898083e-09 2.32137439495587e-09 7.01177830624816e-10 0 2.93377943059629e-09 NA NA NA NA
"6" NA NA NA 2.15906716201298e-09 0 7.90391470594002e-10 7.19906135307333e-10 7.82487788348241e-10 1.98910609462247e-09 2.25670263146789e-09 5.99657261833532e-10 3.39088925578751e-09 4.2765876831983e-09 5.90487906622414e-09 7.64021794990716e-09 8.10577841933333e-09 9.30334351713987e-09 3.58078890978333e-09 3.15189243894577e-09 1.96440122334748e-09 2.04470273816465e-09 2.19957502931113e-09 1.40390881261152e-09 8.22375135433677e-10 0 0 2.70543380092133e-10 NA NA NA
"7" NA NA NA 0 2.2520425777826e-09 1.66564231489451e-09 1.84008633487651e-09 4.14372927515022e-10 6.97304893752837e-10 3.93751248544868e-09 4.27824944865914e-09 2.67234145608272e-09 4.50448357617556e-09 6.4665893268823e-09 1.86729788836573e-08 2.17753210855909e-08 6.96199010705879e-09 7.81197406669576e-09 2.37454056410112e-09 2.10993347294731e-09 1.58239733645779e-09 8.73196165869981e-10 8.36669660025098e-10 9.22163081079844e-10 2.47476161130602e-10 1.47308765650179e-09 1.63172268703323e-10 NA NA NA
"8" NA NA 3.47543721869046e-10 5.44594495358946e-10 2.66682893960965e-10 4.95993273829467e-10 7.28583656338558e-10 1.27929328253264e-09 1.54273830570514e-09 1.86803524777188e-09 1.84252938093275e-09 5.58852381371346e-09 5.32125540335765e-09 8.37692798800951e-09 2.50097337698595e-08 3.09781448933704e-08 9.18833678033488e-09 8.71519583818175e-09 4.67569268170881e-09 3.39566700501132e-09 3.45753076131591e-09 1.1794939886765e-09 1.25408371041365e-09 1.05184538217581e-09 3.272258576015e-10 8.10247978669152e-10 1.57231035442775e-10 3.32060216587038e-10 NA NA
"9" NA 1.34230084247255e-09 1.09073226076208e-09 1.42812513077999e-10 1.23509410519568e-09 8.22067939233183e-10 2.22514022375577e-09 1.43461192124531e-09 9.30838652958512e-10 2.88571810731155e-09 2.21229322109963e-09 8.74470769414749e-09 1.0371348071444e-08 9.53551621649719e-09 1.15285859951169e-08 2.12588249939982e-08 1.63529751256616e-08 1.00272780876847e-08 5.20936421840417e-09 6.31477376123351e-09 3.01840128594503e-09 1.13469097348866e-09 4.185561671656e-10 5.12333370749581e-10 3.15959811183947e-10 5.803285918784e-10 4.24975183519953e-10 1.71079087526027e-09 7.89106144715404e-10 NA
"10" NA 3.16383054912074e-10 4.0220806381196e-10 8.8463711756533e-10 1.06100780248867e-09 2.45893211916594e-10 0 1.65780367566225e-09 1.78673000798603e-09 2.76275539338474e-09 6.26632551562368e-09 5.968760977912e-09 1.01998027127907e-08 1.38826942373012e-08 2.75554209676838e-08 2.94465181499192e-08 1.50631379311765e-08 1.37937153346826e-08 5.60706812248285e-09 1.48615212919072e-09 1.45026581270457e-09 2.05743442569772e-09 1.45060094660902e-09 1.61128349899701e-09 3.91819882393037e-10 6.24543449495922e-10 8.15014124705045e-10 2.55540472386503e-10 5.95329778543424e-10 NA
