"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 3.10299542214642e-09 7.42171135774553e-09 2.63067912188125e-09 6.32583417496247e-09 7.25373249244004e-09 5.38963830700105e-09 3.13599291213432e-09 8.2043498920956e-09 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 4.02455359409273e-09 4.5571901211465e-09 7.36810434140131e-09 6.51681055872194e-09 9.53070208250817e-09 4.97536224504543e-09 6.92515982113952e-09 7.75553874131458e-09 3.3761036926306e-09 1.1338939641142e-08 4.29497436342014e-09 3.57837161706864e-09 7.07395559112741e-09 2.8956778069901e-09 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 3.8430954689502e-09 4.06969489157338e-09 1.92292736356976e-09 8.68391634314976e-09 5.34484465613064e-09 1.33691125217995e-08 5.74969940805661e-09 7.11942825123094e-09 6.60108429381573e-09 3.63840428678989e-09 3.66166409248917e-09 7.47777171186819e-09 7.84020721338255e-09 4.34078384208334e-09 5.33722216557652e-09 3.5373912817146e-09 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 7.77908899710593e-09 4.4028295958541e-09 6.89575944532976e-09 6.53293118611843e-09 5.31296720053148e-09 7.01462767324412e-09 4.59720139609280e-09 6.72197249108384e-09 5.66637183270362e-09 3.01286625543308e-09 1.17123146267737e-08 8.22994430735419e-09 7.80874263011641e-09 5.42583920987574e-09 4.34416193140861e-09 3.93625846955394e-09 1.97596935367821e-09 6.87377297303595e-09 5.7113914903884e-09 2.84660787310543e-09 NA NA NA NA NA
"5" NA NA NA NA 4.60607708171765e-09 5.60722052158946e-09 5.29183350627963e-09 1.04697775184349e-08 9.30016937514507e-09 7.20660871864172e-09 7.68204543430173e-09 1.14484859356773e-08 7.23220450281002e-09 6.50683943251976e-09 2.02806805117e-08 1.04797133568447e-08 6.79431319248289e-09 1.12880277588354e-08 1.08382987752297e-08 7.87793591882342e-09 4.42394630628694e-09 7.05102447981436e-09 4.09295446047598e-09 6.56375203686870e-09 4.03507463213315e-09 1.16621897381821e-09 NA NA NA NA
"6" NA NA NA 8.0345704736566e-09 3.83707869265721e-09 3.54797875621413e-09 2.94411928999225e-09 5.95854511071282e-09 4.79014336962259e-09 8.65246836225732e-09 1.30613515857599e-08 7.44636274485595e-09 1.79997313237157e-08 2.70733994644412e-08 1.23562170275383e-08 1.16527289611899e-08 4.36895149536749e-09 1.05077511539835e-08 8.66819779257328e-09 7.37563540787172e-09 1.65763203170825e-08 6.38638888641748e-09 8.70865722534503e-09 3.95160227367227e-09 6.87691992946235e-09 2.76186637491439e-09 2.94514697705169e-09 NA NA NA
"7" NA NA NA 3.91619334410448e-09 6.99111797787269e-09 9.23628363978967e-09 4.48841362734175e-09 6.20382949592449e-09 9.6137496026748e-09 1.28124111168021e-08 9.07306834759941e-09 1.73405303940515e-08 1.16130781721757e-08 9.79768978472183e-09 1.53735993287365e-08 1.95051500002964e-08 1.97929153727028e-08 6.10037507385618e-09 1.47041598412884e-08 1.12931372269144e-08 1.05724337908937e-08 5.68352618455184e-09 6.30572734486859e-09 5.87050647024841e-09 3.89087176245338e-09 3.30460305827346e-09 2.00819353520494e-09 NA NA NA
"8" NA NA 4.25122245642081e-09 6.8944132341511e-09 2.16817548678952e-09 8.6285235949883e-09 6.40243894380562e-09 8.98271407468864e-09 5.40311730792313e-09 1.48219464032387e-08 1.2691502532204e-08 1.49382068486202e-08 1.95817692460558e-08 2.23963633844724e-08 2.13501763074289e-08 1.37165168461063e-08 1.47620517024269e-08 1.59891907867404e-08 1.65544621680075e-08 1.28274846093194e-08 1.09914604370043e-08 5.27573443099818e-09 1.20575845301091e-08 5.44991918818179e-09 4.84614946744685e-09 8.32268068737915e-09 4.28157464613021e-09 4.95714158860969e-09 NA NA
"9" NA 3.30837524625458e-09 4.17261117802121e-09 3.48235306972676e-09 3.29430061194879e-09 5.41322417043291e-09 8.49687175360241e-09 1.16189817223232e-08 1.55751228585767e-08 1.3035137672624e-08 2.05601367287602e-08 1.61308221568965e-08 2.59433333909065e-08 3.08762093057535e-08 4.83471682769617e-08 4.66161959648071e-08 2.55249930203152e-08 1.65391725613138e-08 1.02659172489012e-08 1.23845734998061e-08 1.1203631766216e-08 1.09394616930735e-08 9.99013366520794e-09 8.63548945465776e-09 4.99614929414412e-09 3.80100894685208e-09 3.54081523306258e-09 3.58366710684493e-09 7.89244319725216e-10 NA
"10" NA 5.80516884430192e-09 1.93606713800657e-09 4.00466355950097e-09 3.75020391472063e-09 7.68319361670555e-09 8.62071252004877e-09 8.94285836529156e-09 1.21882459501341e-08 1.72761907975192e-08 1.99805317124196e-08 2.63445464540098e-08 3.23257263510946e-08 3.3857063820295e-08 4.97550130580769e-08 4.17221769522776e-08 2.50234427961781e-08 3.05707123171455e-08 2.1328028148068e-08 1.74588288752396e-08 8.56034465429443e-09 9.25145705161731e-09 1.06248059027031e-08 8.4871558130324e-09 7.90430359745905e-09 5.65808163016823e-09 7.21485462147305e-09 1.65381134359771e-09 3.91889004392754e-09 NA
