"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 2.06714187021206e-09 2.07806726357861e-09 2.75135310606896e-09 4.43787720412671e-09 4.00581928449533e-09 4.52369616280987e-09 5.71408809308825e-09 2.76349028815041e-09 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 2.34262357262875e-09 2.39735400185235e-09 3.10236886444892e-09 2.17523373960884e-09 2.6861744780644e-09 2.99972325219128e-09 3.70454402424402e-09 6.38412554238282e-09 3.69272634021959e-09 3.36781178344612e-09 3.68495293435125e-09 2.70622678124122e-09 2.14727274136816e-09 2.80558549695376e-09 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 1.40606958084228e-09 1.12272071480265e-09 2.48805132490989e-09 2.62181394140325e-09 4.36946473761316e-09 7.63905429944628e-09 4.82898428686182e-09 5.53279629689062e-09 2.58345674123916e-09 5.05855585619415e-09 1.23158202372068e-09 4.1533328663541e-09 2.95590801870614e-09 2.48751910437494e-09 3.27969496368499e-09 3.0903915556787e-09 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 1.29871145589771e-09 2.75227749313161e-09 1.50381767833824e-09 1.23188751735907e-09 3.1677635849578e-09 2.82146669821853e-09 3.24354039582227e-09 4.15719395133771e-09 5.38289555991216e-09 4.09890102159461e-09 3.94702559358337e-09 6.78874934491687e-09 1.64458839898441e-09 3.10341904553104e-09 3.63576058434964e-09 1.6298654230645e-09 2.15745272141446e-09 0 7.83158308340659e-10 2.00778355161977e-09 NA NA NA NA NA
"5" NA NA NA NA 6.3582702742506e-10 1.23668866153195e-09 1.14741160533454e-09 2.45389571137666e-09 3.2359217526589e-09 3.01673588081103e-09 2.61201072088879e-09 4.1020300194257e-09 3.50943188571513e-09 6.82165801825591e-09 5.88296247549825e-09 5.59769835980146e-09 7.466371090361e-09 5.09134348838024e-09 5.02474218883668e-09 4.01649535730509e-09 3.9289039921606e-09 1.58122948890195e-09 1.04627434601604e-09 1.04869145018781e-09 1.06117184421821e-09 2.45970854158313e-09 NA NA NA NA
"6" NA NA NA 7.22668452081036e-10 9.98344095282809e-10 1.33410074638245e-09 1.02030583045011e-09 2.36806694946103e-09 2.23252876810561e-09 2.8331277754184e-09 4.28071725156737e-09 4.38443392968105e-09 4.06633794146942e-09 6.89267902184913e-09 8.41037333053343e-09 1.06541863253927e-08 4.45437166742412e-09 6.79051807731034e-09 3.90127816613229e-09 2.95016921176035e-09 4.30817315497648e-09 2.80010037870991e-09 1.30588606253951e-09 1.17772421408818e-09 8.34921855626024e-10 3.82611444398231e-10 1.42671976843079e-09 NA NA NA
"7" NA NA NA 5.51577539580092e-10 1.17777852007597e-09 6.18070729978296e-10 4.15256895649982e-09 1.5359940969523e-09 1.67714707500262e-09 3.81467863796803e-09 2.51095357259291e-09 7.16153007966819e-09 6.88762713432131e-09 1.09823631074252e-08 7.83940491467022e-09 1.3029857280114e-08 1.1419127760994e-08 5.44101721279728e-09 3.81602240127879e-09 2.33931073252508e-09 2.34102684859619e-09 3.93760766324033e-09 1.80514634399057e-09 5.78228746631867e-10 2.30355855066063e-09 1.25148241838481e-09 1.41165053243707e-09 NA NA NA
"8" NA NA 1.94111415392272e-09 0 1.6555690496214e-09 1.37194248200956e-09 2.04625114905333e-09 4.08311734824422e-09 5.62166714446248e-09 3.70065836725535e-09 3.76182452050978e-09 7.0430565056334e-09 1.19415183832089e-08 8.40687993101769e-09 1.05810015466636e-08 1.00242545477694e-08 7.0711805160065e-09 6.88280165660544e-09 6.23176000447742e-09 3.80203348380978e-09 4.21499954299443e-09 3.434376507914e-09 3.18785546553669e-09 2.89257343312189e-09 2.09111973073832e-09 1.02339694554767e-09 7.14369714032819e-10 4.15625767941937e-10 NA NA
"9" NA 0 2.48680512945824e-10 8.81731118055911e-10 2.26083099707627e-09 2.43339145751828e-09 3.20298636377418e-09 1.91907018319552e-09 3.24224718618357e-09 3.40278524588028e-09 4.60294020268391e-09 8.85774055979982e-09 1.32821696653962e-08 7.74602572084012e-09 2.11364040222489e-08 1.72134337816453e-08 1.76940094007882e-08 1.2757332256809e-08 7.33629980564378e-09 5.90313959335144e-09 5.5534286917874e-09 1.61877007265982e-09 3.44132538871494e-09 1.83526141122855e-09 1.77554797276308e-09 9.85847063201785e-10 1.82404050653784e-09 7.35703845471276e-10 1.92553147251092e-10 NA
"10" NA 1.43184487053335e-09 6.0596255747368e-10 3.29540425263224e-10 1.83900614653135e-09 3.18423905953396e-09 3.21021553759293e-09 1.61381295458109e-09 1.83393327286164e-09 3.61368200620191e-09 8.04792476005592e-09 9.0352812913834e-09 1.17238217111259e-08 1.27296772628593e-08 1.67087621798035e-08 1.77458708064769e-08 1.50785990114985e-08 9.30484345563475e-09 9.10898491473506e-09 3.28055354372419e-09 2.2347802790006e-09 3.03069178416107e-09 2.43312180071607e-09 1.52046078070428e-09 2.41192075569042e-09 8.71953365644485e-10 2.10378372334803e-09 3.56305619523261e-10 7.99659014338914e-10 NA
"11" NA 1.32334836984271e-09 2.60211934496525e-10 1.9814948434364e-09 1.62585567574583e-09 1.31915013188395e-09 4.21754106504816e-09 3.13911277651114e-09 4.88959820656654e-09 5.27707605446232e-09 6.98734713239105e-09 8.48749752853583e-09 1.39088745110243e-08 1.96885367771276e-08 2.42682556389523e-08 1.85918857735058e-08 2.06833545208538e-08 1.0630943510895e-08 1.12201552628001e-08 3.78039144368714e-09 4.34559633391048e-09 4.10399296587964e-09 1.44785077668512e-09 1.81813668469981e-09 1.2722377186419e-09 2.27154926982463e-09 1.17101337844308e-09 2.07930093822349e-09 0 NA
