"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 2.79723578914438e-09 2.83232779766499e-09 8.18394175383586e-09 3.16704782073743e-09 5.06300608431625e-09 3.85653254389253e-09 4.4740588287574e-09 2.96231380819813e-09 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 3.97475672622423e-09 9.16774831635491e-09 4.72858395504217e-09 4.37615105390831e-09 7.60530701454649e-09 6.52222724883017e-09 5.67758480075422e-09 8.67888134519061e-09 7.32362213611433e-09 6.6760176937953e-09 4.79647674906604e-09 6.08501188086634e-09 4.91005419964014e-09 2.42030150262219e-09 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 4.60856869243121e-09 6.63649328865358e-09 2.1922615671466e-08 1.02321740358889e-08 8.94873425349857e-09 7.26863705326385e-09 2.22201792445453e-08 6.5193184055054e-09 9.504733640815e-09 4.6093051563752e-09 3.9434051014251e-09 4.04671779979062e-09 5.87531918621585e-09 2.30486662300975e-09 1.2446569118775e-08 2.80193951933212e-09 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 3.93127429695924e-09 1.02624359514273e-09 3.39908632001434e-09 3.80873192023165e-09 6.4717616133384e-09 5.96685690004216e-09 5.58990131311812e-09 5.48926381339827e-09 9.25677495857392e-09 1.37014693191829e-08 1.01395442049779e-08 4.85734667292601e-09 4.66011781223935e-09 6.21412297063543e-09 5.58492141801623e-09 6.46821326204783e-09 3.10026516647572e-09 5.46734854364103e-09 2.34691236038703e-08 4.02558938291487e-09 NA NA NA NA NA
"5" NA NA NA NA 1.20738208352056e-09 4.46424932359879e-09 1.56108874145685e-09 2.3246453609882e-09 5.16590835069843e-09 5.60243081052383e-09 2.66738610936935e-09 1.27463914070845e-08 8.65073092023852e-09 5.34026079757547e-09 1.19215074681126e-08 1.40777188706779e-08 5.17259776448752e-09 8.64722502671494e-09 4.92542204231105e-09 3.19569670488516e-09 3.68947104283419e-09 1.90868475300692e-09 3.43045576342744e-09 2.22323214839733e-09 2.47170824785029e-09 3.04779708299353e-09 NA NA NA NA
"6" NA NA NA 2.97305512618646e-09 3.59562456896535e-09 1.12362879241384e-09 6.20357046048674e-09 3.59920559436375e-09 4.79210588797122e-09 3.05702180523074e-09 5.90982238124025e-09 5.90519213513327e-09 7.86840414451687e-09 7.2734825493522e-09 1.4605273469742e-08 1.42666028086892e-08 6.28330445368567e-09 2.00533239768088e-08 8.87231687227225e-09 6.19753284441857e-09 1.95751480020566e-09 2.98147189975721e-09 2.79138679939882e-09 6.47466563335181e-09 5.31724772414217e-09 3.76825942338839e-09 3.11084282902889e-09 NA NA NA
"7" NA NA NA 3.28875763411948e-09 3.37396774376689e-09 6.29181830429963e-09 3.05796063800454e-09 1.02458505179866e-09 6.17018925324286e-09 5.02831461714656e-09 7.42266771296446e-09 8.55291604837069e-09 1.88942219666673e-08 7.2121316433927e-09 2.84786016584077e-08 1.56542826560777e-08 3.30438597048747e-08 1.15115487086375e-08 1.86560622362512e-08 8.23504854022994e-09 6.57224274601219e-09 6.62305952691187e-09 9.05732952903484e-09 2.11647693162145e-09 4.18894165971552e-09 1.61773243549271e-09 2.1264675140907e-09 NA NA NA
"8" NA NA 1.63582110119587e-09 5.17027703204732e-09 5.62439616237932e-09 4.2059971746404e-09 3.04628005550741e-09 4.36576414286354e-09 1.29458747247129e-08 1.14157310808737e-08 1.03304328299524e-08 1.16000777377786e-08 2.3583310461783e-08 1.70609667304786e-08 2.55044490970371e-08 3.31211214634728e-08 2.2624928530433e-08 1.78004257323151e-08 6.64585452939049e-09 6.86468315937081e-09 8.55635478513392e-09 8.51598641068273e-09 2.9806853651635e-09 2.7945524574602e-09 5.09354059237407e-09 3.29221383280177e-09 2.52241509897691e-09 3.87253464895535e-09 NA NA
"9" NA 3.9297977694192e-10 1.36034247122439e-09 4.35047623207738e-09 2.60315683626343e-09 4.93029676392549e-09 4.73555042536222e-09 2.11476884212685e-09 5.29065612403553e-09 6.29424773769682e-09 9.38833281390376e-09 1.08812204007323e-08 1.52806667947924e-08 2.70250998767973e-08 3.01904652401407e-08 3.92959572338921e-08 3.39524502034331e-08 1.86344010879351e-08 1.20155558664522e-08 1.62894322647077e-08 1.05024435083263e-08 1.06439928584224e-08 9.87905133994262e-09 8.17777375298326e-09 1.28797495925056e-08 1.75020518211183e-09 2.52844459997766e-09 1.63999700771651e-09 4.71141186631348e-09 NA
"10" NA 0 3.33531194234598e-09 2.27833106619002e-09 9.24363425428096e-10 2.72351884793238e-09 3.27068059891613e-09 7.88671429797287e-09 9.45892538692308e-09 8.4764356695301e-09 7.36115222363674e-09 9.7187026543831e-09 3.72822597573714e-08 2.79069831842625e-08 6.4793031488435e-08 4.34619660697896e-08 4.07487158248748e-08 2.27956368396047e-08 2.72237440554342e-08 1.31441713198021e-08 6.41643508447955e-09 7.72597211348881e-09 3.89508189254871e-09 2.83825754729088e-09 3.16981004477058e-09 4.31674760283132e-09 4.1658024272636e-09 2.27838081997853e-09 1.94245273741099e-09 NA
