"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 1.64976009950715e-09 4.48617656089376e-10 3.68204443432337e-09 7.38505820357872e-09 6.19920041270701e-09 1.33259507364255e-09 6.67436167277388e-09 7.46093707350697e-10 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 1.50588493801846e-09 1.8329077986595e-10 9.11708106947001e-10 3.5292970002214e-09 1.46415930947091e-09 5.99904446736704e-09 3.84821215474546e-09 5.85846362465656e-09 2.28555461488249e-09 5.45336034849365e-09 1.0192270543209e-09 3.25686457890514e-09 8.70413964491034e-10 1.53556111416553e-09 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 3.26723849048446e-10 2.26010064991363e-10 8.83691342373962e-10 2.07736840095351e-09 2.16302614936292e-09 2.48684897972264e-09 2.61419483015006e-09 5.27075550695962e-09 1.0120594515212e-08 4.21802920547857e-09 2.17380013421934e-09 5.40781695986995e-09 2.27279683153611e-09 1.31389682987238e-09 4.90511554889505e-10 0 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 4.57132635524449e-10 1.25962074943643e-09 0 3.39554399278552e-09 1.69263355638347e-09 2.16549830301437e-09 1.55654123553153e-09 3.64766530424284e-09 2.32055016835264e-09 6.80876520727144e-09 7.0714522256991e-09 7.51465977958298e-09 8.9175943696407e-09 3.38893160147252e-09 3.02530290472354e-09 1.14038934084877e-09 2.69297431324952e-09 5.24721432325334e-10 1.17661890993459e-09 7.65883902340829e-10 NA NA NA NA NA
"5" NA NA NA NA 0 9.22748014051276e-10 3.76581986028395e-10 4.03692557713037e-09 2.31200130943165e-09 1.35930643401196e-09 1.17095957840581e-09 1.70889866210158e-09 4.95626387962596e-09 7.82210494717391e-09 1.12882106060535e-08 8.40639287087962e-09 1.48259215149687e-08 6.85783052551456e-09 1.53951451252043e-09 4.32502814591387e-09 3.08727806303643e-09 1.40879484706023e-09 5.12475444941711e-10 1.26532122945658e-09 5.65770208504811e-10 3.58991591954255e-10 NA NA NA NA
"6" NA NA NA 0 3.9783841509394e-10 3.35538455044459e-10 3.04618175615303e-10 1.98295630697993e-09 1.09012664149903e-09 1.40625722355511e-09 3.04148362666989e-09 1.42266559066667e-09 6.3582967818532e-09 8.85147924680703e-09 7.38781823130426e-09 1.4568037397023e-08 1.03866156118332e-08 6.83006579265624e-09 3.38971797335227e-09 1.87737139254309e-09 2.08077673337036e-09 1.99083388393622e-09 2.36241292839927e-09 1.94016214798286e-09 1.54720936617694e-09 1.47095965357578e-09 4.6662678306337e-10 NA NA NA
"7" NA NA NA 3.17603295529809e-10 0 9.67041966026282e-10 4.56737528578112e-10 3.23349285114946e-09 2.05861065672332e-09 3.89242175624505e-09 1.90784697589054e-09 4.09959390820849e-09 9.55483301358048e-09 9.05705761372306e-09 1.41118930847435e-08 2.04749646804974e-08 6.49359875378658e-09 9.04574792384545e-09 4.83875523837825e-09 5.7729585298163e-09 1.4173091301273e-09 1.8971304577553e-09 1.15101085450397e-09 5.8907305549019e-10 1.04755498769511e-09 4.46940102007785e-10 0 NA NA NA
"8" NA NA 0 0 0 8.89036013385964e-10 2.36788436971017e-09 2.36444987080957e-09 2.23825203524678e-09 2.61016421237954e-09 4.95629910635683e-09 4.79037356564827e-09 1.06047548331701e-08 9.08823265520944e-09 2.07867342408772e-08 1.92735790165274e-08 1.10232006051275e-08 7.06521640291864e-09 1.10751650844273e-08 5.9239352764164e-09 1.90054444094128e-09 1.65729829953933e-09 2.43308023617643e-09 1.50178902268393e-09 5.65410368126697e-10 0 3.08281200653167e-10 0 NA NA
"9" NA 3.04642654337999e-10 5.02052774203562e-10 1.11455835958083e-09 1.71260855319742e-09 3.41847623014708e-10 1.93821369096447e-09 1.62748986769366e-09 3.308043556593e-09 5.28723821832206e-09 4.92477838321189e-09 7.65510724736192e-09 5.59264709228661e-09 1.07731914959487e-08 1.12000645445499e-08 1.50094728684564e-08 1.86934025607441e-08 1.20859255937619e-08 5.22606280472553e-09 4.42263130206239e-09 4.36159735509148e-09 3.31803753826813e-09 7.60726530809123e-10 1.2799927648718e-09 2.23347888495401e-09 4.3340738387853e-10 1.15921943904001e-09 2.79628728653278e-09 3.52150276978152e-10 NA
"10" NA 1.73010414540506e-10 6.31074595651858e-10 2.66309685546426e-10 0 1.13963129570591e-09 3.552913240787e-09 3.49370054402394e-09 1.9639617554317e-09 4.62103379926136e-09 5.28054424463966e-09 1.43824911735486e-08 8.2395517655129e-09 1.84152759202462e-08 2.338328313332e-08 2.5623646345167e-08 1.74048417137354e-08 7.62916914666145e-09 5.36725802404855e-09 4.12562149629575e-09 5.76278805697267e-09 4.76345742159008e-09 2.81362871054136e-09 8.18118225620154e-10 1.10099874372814e-09 7.75940482868724e-10 8.785519725616e-10 0 0 NA
"11" NA 8.55716722732548e-10 2.70847742786339e-10 3.63617860941579e-10 1.62058841454287e-09 2.81142215125424e-10 3.09930944597659e-10 2.11849388309325e-09 3.75894864309856e-09 6.29326450436747e-09 6.72467220443982e-09 4.6797838974499e-09 1.27594713480119e-08 2.11654718410688e-08 3.54601069484451e-08 2.35737068752402e-08 2.22529964648516e-08 1.65170633162987e-08 6.92456068032278e-09 2.36109047219224e-09 2.53873373366152e-09 1.13592779364286e-09 2.35429406310102e-09 6.40780171218321e-10 0 4.53512360107578e-10 1.05542432758017e-09 2.35702617262223e-10 3.54652075286111e-10 NA
"12" 1.16559314002299e-09 9.82555481255866e-10 0 9.68985722306933e-10 6.57144082461617e-10 1.01728110094534e-09 1.68329186974832e-09 2.86247867658808e-09 3.94115786894029e-09 3.47036251998573e-09 5.66793989756246e-09 1.27458807429898e-08 1.3836031012702e-08 2.88091565793619e-08 4.50076910722149e-08 3.8919071998999e-08 3.05933646529256e-08 2.13726427914957e-08 1.33435500523665e-08 9.91395088425396e-09 6.28686228286357e-09 2.53118388335201e-09 2.99680183940661e-09 2.09411239134648e-09 1.89485518034678e-09 1.01452142315057e-09 3.89420756777809e-10 1.00119704630191e-09 4.08056485110328e-10 0
"13" 6.07160535213103e-10 5.61525592810249e-10 5.0245574083073e-10 1.36689715851106e-09 1.02570008466563e-09 3.53082437916504e-10 2.27891745322955e-09 2.71452652214169e-09 3.03074970070275e-09 5.77567331797822e-09 9.8241065086613e-09 1.23407396790564e-08 1.98989930483154e-08 3.36909278642324e-08 6.26255638469905e-08 6.01790872946084e-08 3.66843471675982e-08 1.84149825854343e-08 1.34431048930176e-08 4.61633222911169e-09 5.36978575753153e-09 1.52801631740038e-09 9.2775468018095e-10 1.86154348986735e-09 1.36621757588875e-09 7.64138336375812e-10 1.78337864642465e-09 4.13105866369321e-10 0 7.04786644224081e-10
