"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 2.70355677133232e-09 4.80968567151245e-09 5.59258481701282e-09 3.0860251364751e-09 5.03703599948572e-09 6.20397674959748e-09 3.60214101709444e-09 2.66967797972102e-09 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 6.98178824543172e-10 1.9472884238845e-09 2.47039262123193e-09 4.38923369479086e-09 2.74659306324013e-09 3.33078029873215e-09 1.21145554681627e-08 6.22581003727673e-09 6.8667855949336e-09 5.07448910726581e-09 3.3149010633071e-09 2.59148057427158e-09 9.46499863546352e-10 1.08917587066124e-09 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 1.57692820750555e-09 1.6540796876468e-09 2.3516720226648e-09 3.16050802080084e-09 3.31679873725941e-09 3.94723247881833e-09 4.33203333210476e-09 6.58307971501736e-09 1.05123623259431e-08 4.83508796710553e-09 5.73226064772529e-09 2.94036301967323e-09 1.92541677206144e-09 3.71094959056329e-09 1.7307143373713e-09 6.48252997188548e-10 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 1.96892477904229e-09 1.31800198310256e-09 5.06646546138904e-10 3.11199226087136e-09 2.84179306531543e-09 2.55748837571774e-09 4.47389679054091e-09 2.43925613829313e-09 4.69774065604923e-09 6.42903809513263e-09 7.1651597199562e-09 6.26621741446619e-09 5.51035676258732e-09 5.24910196708719e-09 3.20463402400947e-09 3.19228918041063e-09 2.60275355563397e-09 8.3216294832625e-10 1.32225502703355e-09 1.94271136495314e-10 NA NA NA NA NA
"5" NA NA NA NA 1.12138182652369e-09 2.00582796852439e-09 1.59699537058669e-09 3.57146821087e-09 2.30932077897506e-09 3.02000315785146e-09 4.96547478638985e-09 3.44061843586553e-09 5.0568028796753e-09 4.98463153604594e-09 9.64067776293665e-09 7.01310582799081e-09 4.35585203247183e-09 3.69375382451029e-09 6.80940477477967e-09 5.97865662900463e-09 3.22363194559549e-09 1.7239110312648e-09 1.08605436112867e-09 1.81172296997853e-10 2.01111386594834e-09 1.74503894982136e-10 NA NA NA NA
"6" NA NA NA 3.92527439893681e-10 3.51461343319652e-10 5.74406174502933e-10 9.1668317611224e-10 4.75796056985842e-10 9.85057701597045e-10 3.24684949149713e-09 3.33331199512721e-09 4.97127039673368e-09 7.79468368241567e-09 6.51771280038643e-09 1.32236837491336e-08 8.08281960921603e-09 1.0136007850945e-08 6.86579855907335e-09 5.69301202700198e-09 1.65693721500284e-09 2.10913952995897e-09 1.53875903151809e-09 1.36750074536854e-09 2.38369736926829e-09 1.21120800082063e-09 1.33675706302045e-09 1.42090922526351e-10 NA NA NA
"7" NA NA NA 8.85880046449955e-10 1.80408598536367e-10 9.6792866199001e-10 3.83161165185502e-10 1.93627160494023e-09 3.75013646496068e-09 4.09721409070751e-09 4.92307404308514e-09 3.33810715841821e-09 7.52180097209798e-09 1.33399646133275e-08 1.335647696895e-08 1.08187593274616e-08 9.06925873792153e-09 8.75491320046671e-09 7.06408371783331e-09 4.25606204776914e-09 2.73324617210661e-09 3.7386961294263e-09 2.62563929154741e-09 5.62909482520935e-10 5.13318574771322e-10 8.34911186435193e-10 1.87123804656758e-10 NA NA NA
"8" NA NA 1.58242375127898e-09 2.26163591834948e-10 1.14181172618377e-09 4.8392899925394e-10 1.41619787208472e-09 1.84052058329428e-09 4.53709098878650e-09 5.33171372468140e-09 4.89266816459983e-09 7.67735004169592e-09 1.15931892887089e-08 1.21529743485836e-08 1.01766181855073e-08 1.02732083876837e-08 8.84095540034154e-09 7.49895297002572e-09 7.00902748724021e-09 4.63738464957551e-09 8.11763351467449e-09 1.94702264850447e-09 1.04083950688221e-09 9.66525586892379e-10 1.65200237887147e-09 1.21995223347798e-09 8.10807407237856e-10 9.03041683935389e-10 NA NA
"9" NA 1.79885533698149e-09 1.6584136903222e-10 1.05733760200526e-09 1.68511565765651e-10 1.54163450389075e-09 2.68217493845848e-09 4.39840408313071e-09 3.50848953418925e-09 3.1444924992097e-09 5.56396469254213e-09 9.6322162749542e-09 1.48059566947819e-08 1.3137259188175e-08 1.62282905902402e-08 1.58776530778842e-08 1.14128777653453e-08 1.62677996844596e-08 1.29005395817063e-08 5.62818046081429e-09 3.78680545078094e-09 2.01053974155039e-09 3.01939507735303e-09 1.38734456060228e-09 1.55763512972202e-09 1.04378301125684e-09 1.29359253927865e-09 1.05126178042333e-09 2.09929027545853e-10 NA
"10" NA 0 2.28548710346977e-10 5.01581437739465e-10 1.76187935526629e-09 2.29047937455594e-09 2.19220914977994e-09 2.31604968415794e-09 3.5310259589302e-09 5.17244161575557e-09 6.3250064485302e-09 9.31464348643254e-09 9.42225822310022e-09 1.89344212871539e-08 2.80575012102879e-08 2.56971316123401e-08 1.87455094064558e-08 1.77993107228276e-08 5.33745122195519e-09 6.80202595656831e-09 5.94509807230422e-09 4.287907336531e-09 3.1299829221384e-09 9.0877236071745e-10 8.20081638856537e-10 7.69348706721883e-10 1.79295633255234e-10 0 2.33212631395024e-10 NA
