"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 6.72801790254419e-09 4.92671711825442e-09 6.68560928705935e-09 6.61328172736915e-09 9.34808955669993e-09 5.21491338131618e-09 2.53400291079826e-09 5.12990771194475e-09 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 5.64548836385066e-10 1.06996832073287e-09 2.74880120599355e-09 3.43931736341018e-09 6.29058015142177e-09 1.00078156968661e-08 6.61495230917683e-09 9.01804201902414e-09 1.02688171664893e-08 2.84075792861395e-09 4.16019095811983e-09 2.97258908999588e-09 1.75735173179358e-09 6.6319826154435e-10 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 0 1.81142983627637e-09 6.09520403681392e-10 1.3495905714951e-09 3.24524493168339e-09 4.48082098798368e-09 6.73241976083568e-09 1.21562875707574e-08 9.29610862184515e-09 7.17994881076953e-09 1.00783498315038e-08 3.43977389250664e-09 5.20358746410889e-09 0 1.95618533556834e-09 9.76595550471153e-10 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 1.78899169194156e-10 1.29763588689526e-09 6.83582946835172e-10 7.00077524672342e-10 3.55094820277165e-09 2.65139559648218e-09 9.46784793196108e-09 9.04183275189531e-09 6.43166911168492e-09 8.10152995953008e-09 8.18007059523368e-09 7.28318851115756e-09 8.99626299730904e-09 5.40924125508619e-09 4.34437989816176e-09 5.46278730089163e-10 2.87498756638836e-09 2.75106369466727e-10 0 2.74193425140902e-10 NA NA NA NA NA
"5" NA NA NA NA 1.4920024221538e-09 1.09077509344182e-09 6.49679925853499e-10 2.35392693438682e-09 1.49937542654741e-09 3.33947509677977e-09 3.64531873374108e-09 5.36689037338949e-09 3.5013770812734e-09 9.12726794691949e-09 1.8548637278167e-08 7.71955610713804e-09 1.42626695221971e-08 9.49450568201432e-09 6.30287024437742e-09 1.75766423783547e-09 1.15044959812078e-09 3.42656523088349e-10 8.52057255668196e-10 8.25801817834771e-10 4.64694702695894e-10 8.3490261317864e-10 NA NA NA NA
"6" NA NA NA 0 7.47009862168702e-10 2.72254380754046e-10 2.36564768115971e-10 2.0192177074167e-09 1.96388520300286e-09 5.34375966692603e-09 6.05938564462593e-09 8.00839512943025e-09 8.94391064099691e-09 1.09908672561246e-08 1.22043372574992e-08 1.20886211930511e-08 1.1405092900467e-08 8.94216187270586e-09 5.12621312852993e-09 4.78190694987744e-09 3.84808150513556e-09 9.17849545471794e-10 2.70328455065887e-09 2.30649671937072e-09 1.03381462665736e-09 6.27228637885973e-10 4.36694244878765e-10 NA NA NA
"7" NA NA NA 3.37755116879734e-10 9.62870995054715e-10 6.24097822926491e-10 2.12604001677137e-10 8.69176699783049e-10 4.46607064737387e-10 1.39455603938478e-09 4.49585058283719e-09 2.11043203113333e-09 5.14771600741457e-09 9.17892103697403e-09 1.35843957505491e-08 1.64236414786851e-08 1.43714015881383e-08 1.0003455825812e-08 1.0799149138264e-08 3.49519880770444e-09 2.28493079983158e-09 8.44849676705263e-10 1.18635613700004e-09 1.30534255388909e-09 2.90037701381058e-10 0 3.65732541815883e-10 NA NA NA
"8" NA NA 1.05939577280584e-09 5.49076519451146e-10 1.59867351655756e-09 4.97213638021783e-10 8.423008980809e-10 2.61902395011092e-09 3.761460111109e-09 3.5467196205157e-09 3.85376297525785e-09 7.11082416101959e-09 1.14604536718436e-08 1.17854816839269e-08 1.87794568390759e-08 2.45020078155975e-08 1.6755712643156e-08 1.05208498505355e-08 6.34789678072994e-09 1.78054982779947e-09 2.31225898262063e-09 2.86608251943661e-09 5.59088399388858e-10 1.52239993098378e-09 0 2.71876068515497e-10 7.04920457695257e-10 0 NA NA
"9" NA 0 2.90558823791613e-10 0 2.62788894591204e-09 2.55630493413011e-09 8.60730380647367e-10 3.72731995610693e-09 4.32537008389786e-09 2.08782627819111e-09 6.23836118736388e-09 7.23841761229066e-09 8.66917915000641e-09 2.06252899789671e-08 2.83788421546769e-08 2.32570797121617e-08 1.72852441893391e-08 1.19020672963454e-08 1.09910128796231e-08 5.0932359496927e-09 2.58410058412534e-09 3.23353500772877e-09 1.33280736426393e-09 2.22008346270783e-09 6.14225321012852e-10 7.8564119515217e-10 7.35844576949754e-10 0 2.834157643787e-10 NA
"10" NA 0 1.55714787615571e-09 6.25143470403248e-10 0 0 7.81770620772346e-10 2.93948801777681e-09 5.73078030301683e-09 3.17240891918516e-09 7.13741364483347e-09 1.14644612580681e-08 1.58244370909363e-08 2.32053703950582e-08 2.30740340251898e-08 3.75708643989624e-08 2.61357818931687e-08 1.6177307973041e-08 8.26325211810614e-09 7.89985518029385e-09 5.50441737776799e-09 1.50016026526676e-09 7.94428936263126e-10 2.64674913643827e-09 4.46553816193782e-10 1.52997213461157e-09 5.30651382340558e-10 2.93443127011216e-10 0 NA
"11" NA 0 0 0 1.36535335598439e-09 1.03962413794607e-09 5.44249046447706e-10 1.66824291672291e-09 2.96056069102872e-09 2.64136534635151e-09 6.9423260942712e-09 1.01101806318337e-08 1.34022903557365e-08 2.19956612366096e-08 3.08962647637732e-08 3.3262159317916e-08 2.79288068579239e-08 1.75629450592746e-08 8.28211193064216e-09 5.66370782110564e-09 3.56708354398514e-09 2.62215205381597e-09 3.09303368367277e-10 6.61354393412838e-10 1.61548411474261e-10 3.66828816109525e-10 0 1.58160750274364e-09 8.34892732430048e-10 NA
"12" 6.54879560659722e-10 2.88425562841523e-10 0 1.72315839697099e-09 2.91258461329353e-09 2.17165708634827e-09 1.06216759529222e-09 2.87185657890538e-09 3.89420274026413e-09 5.11951327513591e-09 5.85807865547979e-09 1.06077013160574e-08 1.50173575873006e-08 2.8565365346723e-08 4.28147771013104e-08 3.46596008378649e-08 3.78923921230845e-08 1.78676224102852e-08 9.56684026488837e-09 6.40607718811377e-09 4.65309999811866e-09 1.64174033334086e-09 3.27980364058625e-09 1.17979020358213e-09 1.81432643797132e-09 5.971961059327e-10 1.76563860276332e-10 2.83511106390243e-10 5.80423321596304e-10 6.89354966170043e-10
"13" 0 1.36141029939007e-09 2.91620714451194e-10 8.51676170958024e-10 6.86261297478053e-10 2.01911961633933e-09 3.19916595478052e-09 2.63044154055878e-09 4.12501084905447e-09 3.12052686548358e-09 9.65764594335494e-09 7.90819974983841e-09 1.5753131159992e-08 3.42438413911061e-08 5.36851744545531e-08 5.35267579771606e-08 3.17537962620763e-08 2.18637389598243e-08 9.58512999988007e-09 1.10573671553919e-08 3.07419280891515e-09 3.76534361603404e-09 1.26595473880017e-09 7.81655099909178e-10 4.26558909545343e-09 3.3155766575807e-10 0 0 7.68391111518658e-10 0
