"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 2.02722624263205e-09 2.09180739124075e-09 2.65417973154035e-09 4.34492500492966e-09 2.46429604272621e-09 2.63421422006521e-09 1.75374635925487e-09 2.78417227512026e-09 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 0 4.99707647566412e-09 3.7196634551821e-09 1.99838095436218e-09 5.42629567662317e-09 2.2636396488807e-09 5.27958774752401e-09 2.99803590930268e-09 3.14479886611066e-09 3.36746592065181e-09 3.52367066008019e-09 1.41439544729741e-09 2.8531789664472e-10 2.95034993223685e-09 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 1.55772597321009e-09 3.17545623865756e-09 2.4414246096437e-09 2.55077501105356e-09 4.76725518997379e-09 2.95555280630892e-09 3.67152644866897e-09 3.73755745704341e-09 2.90443231222493e-09 3.08452052647278e-09 4.84255523320622e-09 2.72352494046623e-09 1.52459060484734e-09 2.71589338272644e-09 1.72789370195304e-09 1.94961255362337e-09 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 2.01627403229578e-09 1.58150930406549e-09 2.67586418389987e-09 2.16318093010945e-09 1.65225966837168e-09 2.64907175893736e-09 2.75946751276295e-09 7.61716915868763e-09 4.88657865511821e-09 4.34631755328787e-09 4.38091791644354e-09 5.71178332954187e-09 1.42491979745777e-09 3.8410295142556e-09 4.54435042316195e-09 2.18652133535195e-09 3.55952658628393e-09 2.21957918783884e-09 2.63289727467751e-09 1.33862957371331e-09 NA NA NA NA NA
"5" NA NA NA NA 3.64701483408977e-10 2.01072461115119e-09 1.42654526147167e-09 6.77741993277112e-10 3.76484961627853e-09 2.16252151563673e-09 6.29593068303362e-09 6.72902222239133e-09 4.62225504623955e-09 5.06544796156102e-09 5.18811582280126e-09 4.96853521387721e-09 3.94477075207047e-09 4.70648361641156e-09 5.71542571802487e-09 4.83128647328476e-09 3.95573834000855e-09 2.17301956049618e-09 1.28633955320865e-09 2.08295348794913e-09 1.6666669349502e-09 1.41027437541639e-09 NA NA NA NA
"6" NA NA NA 2.4030800255177e-09 2.50230798749137e-10 8.23525813762407e-10 3.48409140924904e-09 2.45132580833022e-09 2.31881617676736e-09 4.00399756993963e-09 3.23029620207508e-09 5.26854826647479e-09 6.06110749919795e-09 3.81603028409894e-09 6.11508392054589e-09 9.28456962685324e-09 9.52709178407603e-09 5.11455697566409e-09 7.41159764140888e-09 2.77402528608092e-09 2.48969403975571e-09 5.28167450417011e-09 3.18134647096726e-09 2.3299038285494e-09 1.65403496190763e-09 1.81928422141076e-09 6.02923274124389e-10 NA NA NA
"7" NA NA NA 7.08325184134505e-10 6.90453908003521e-10 1.50259506654171e-09 2.56580708477547e-09 6.86874384524718e-10 4.49227184863303e-09 2.53953399729777e-09 4.48072923636231e-09 2.88473161279745e-09 5.17928144763446e-09 5.4296097805535e-09 9.15955523659367e-09 8.72737019048797e-09 6.47793296713344e-09 5.75127887892153e-09 7.5085651178999e-09 3.59302695161362e-09 3.27641867073564e-09 3.28310322676927e-09 3.93479694173313e-09 1.91110839266872e-09 1.42403632327764e-09 2.31121012111547e-09 0 NA NA NA
"8" NA NA 1.19226034471572e-09 0 3.72724727029249e-09 1.57470943763072e-09 1.52793874974308e-09 2.39106941471107e-09 3.32939868806809e-09 2.63793113359647e-09 6.07960794611875e-09 8.67106800058502e-09 8.5791637795374e-09 1.03895333783861e-08 7.62569830334e-09 1.00354213989451e-08 8.58932978993126e-09 7.44783101990887e-09 4.71046734472269e-09 5.60252607730926e-09 3.85516972899948e-09 3.84911183413765e-09 2.27091760747871e-09 1.49629780181372e-09 5.79910297105068e-10 2.21883289945349e-09 4.45427647215954e-10 9.36011073302688e-10 NA NA
"9" NA 0 2.15940837402786e-10 3.57464933269832e-10 1.06148288593532e-09 1.40174133631006e-09 3.38604378179391e-09 3.39005314244678e-09 4.85338813804781e-09 4.45904546265138e-09 5.28897450756403e-09 5.95625951925281e-09 8.42703348969143e-09 1.00213490456737e-08 1.44748419907143e-08 1.41129529108302e-08 1.31596314930999e-08 5.3729065830891e-09 9.30688870790297e-09 4.05389830485721e-09 4.36761104866376e-09 2.53895226838082e-09 2.33733169779486e-09 4.00321843532111e-09 2.61093625631416e-09 6.20513399947981e-10 6.6827304072134e-10 3.51182354169418e-10 1.6613425194916e-09 NA
"10" NA 1.65315152974219e-09 8.31050920453432e-10 2.42332951317361e-09 1.07849313539376e-09 3.30122989205994e-09 6.71086663119208e-09 3.41343442897174e-09 7.76518227549031e-09 7.38539739809115e-09 1.05716813383025e-08 9.43827069578363e-09 7.4892670755684e-09 1.23064519290429e-08 1.4448963311389e-08 1.51571686340054e-08 1.44269501339426e-08 1.04055542782347e-08 6.54723764997151e-09 1.18231374987741e-08 1.11517043180988e-08 3.41959851739893e-09 2.17998207454509e-09 1.9488581623581e-09 1.14636430077697e-09 5.5668782828825e-10 2.0728594514194e-09 2.40799542554844e-10 4.15824520949953e-10 NA
