"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 3.2870978204293e-09 5.4074200601118e-09 4.07813731322445e-09 1.18659925266613e-08 3.90009463051378e-09 5.47073637765411e-09 2.99381548253482e-09 1.64327325025737e-09 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 2.28572717798725e-09 1.44352957002591e-09 0 3.24751487125512e-09 3.61500851703426e-09 4.65302194096455e-09 5.75386674610875e-09 2.97927864835979e-09 4.32300102243165e-09 4.0641726477038e-09 5.86868707055986e-09 2.25983429367562e-09 1.83613721532263e-09 3.14020853901275e-10 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 9.95214661585231e-10 2.6227284507738e-09 2.30850514267918e-09 2.40909373426059e-09 2.21617885060433e-09 3.9054884758023e-09 6.11491393446861e-09 2.7525857444613e-09 4.0737716758077e-09 5.631722023653e-09 2.12996443716073e-09 4.38270193842298e-09 2.33919885549587e-09 8.27059843560405e-10 2.01244997840396e-09 1.27084966775673e-09 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 1.31087256053399e-09 4.21443151616053e-10 2.21896608965312e-09 1.91867062715893e-09 1.4976931919455e-09 1.48174484009024e-09 3.53737192377365e-09 5.11442159075276e-09 6.19640065591427e-09 6.99336247008949e-09 9.86452604275673e-09 8.36260585329294e-09 2.97394452278673e-09 2.73937237377586e-09 4.4169055044517e-09 1.78271563213869e-09 1.50136672273221e-09 1.52544375764005e-09 1.04404869934247e-09 1.32460439127464e-09 NA NA NA NA NA
"5" NA NA NA NA 3.76926752516749e-10 2.84526740646907e-10 1.18119808386878e-09 1.4856532258946e-09 1.12842959387862e-09 2.10013720509131e-09 3.1550247472535e-09 2.74660977111313e-09 5.10340619784998e-09 4.00075448705055e-09 6.45270370682907e-09 7.70784089838717e-09 7.10852743197785e-09 5.08079630212287e-09 6.69112369245837e-09 4.41874968732368e-09 3.41141481544027e-09 2.06678556120604e-09 1.40347631313709e-09 9.44001142723842e-10 1.36737761456483e-09 0 NA NA NA NA
"6" NA NA NA 2.53523610761965e-10 1.08055047454961e-09 1.01470796351114e-09 1.67416989049686e-09 1.02757758196792e-09 2.3528489632424e-09 5.17150407177887e-09 2.65628011622863e-09 3.22198587058474e-09 6.18459917588248e-09 6.53011689347e-09 1.04235880851925e-08 6.56942566516099e-09 6.32005056681363e-09 4.4900233042621e-09 4.21650649625406e-09 2.91694439352464e-09 3.58760647867956e-09 1.67989623387324e-09 2.67418547707282e-10 1.40346252225316e-09 2.1498732627365e-09 4.90764812261005e-10 2.67816109238746e-10 NA NA NA
"7" NA NA NA 1.06327134673596e-09 0 7.52785129967884e-10 4.60020171075623e-10 1.24587895218091e-09 1.61476544908369e-09 2.40880225010656e-09 1.20839572444681e-09 4.61657624001162e-09 8.0659444968525e-09 7.31822863694229e-09 9.4776607719713e-09 6.00651399449892e-09 7.34723247211848e-09 7.68257930556406e-09 5.4664997839926e-09 4.08976635067928e-09 4.03853567815603e-09 8.65074624930012e-10 5.48682040187212e-10 1.06370162838123e-09 0 3.50997644760423e-10 6.76057747821938e-10 NA NA NA
"8" NA NA 5.79296622198015e-10 7.29068412164245e-10 1.36901486124825e-09 0 6.75310258357951e-10 1.15933459925588e-09 4.09999618662216e-09 1.2819479172327e-09 3.64949426328954e-09 1.18593099929825e-08 6.16568359389224e-09 9.35512450670873e-09 1.07640491703135e-08 1.16474224719511e-08 1.09388702440229e-08 5.7789958759726e-09 3.84845460012737e-09 5.05485034869172e-09 1.76800174688825e-09 2.35470921149824e-09 2.33551617722144e-09 6.49673193584553e-10 5.1704836679837e-10 1.65856121044772e-09 4.65509235863765e-10 0 NA NA
"9" NA 9.11421833029741e-10 3.06451235100175e-10 2.44634622566305e-10 0 0 1.90149286304058e-09 9.66935720257504e-10 4.87546182442708e-10 3.59010698232079e-09 3.8336655266502e-09 2.69159918792571e-09 5.91450265392341e-09 1.10325659133219e-08 1.86324254420499e-08 1.63577215121543e-08 9.66751440852311e-09 9.53474615570203e-09 7.91992954084067e-09 3.44575315697338e-09 1.83471411771911e-09 1.76459617685083e-09 1.26254503982538e-09 1.04160822391546e-09 7.56586204318731e-10 8.57511168464601e-10 0 3.63727896831352e-10 0 NA
"10" NA 5.81481571841484e-10 4.03625655349459e-10 5.06397931651515e-10 3.39942607207994e-10 4.07448947526237e-10 9.1394348822995e-10 5.79894720484719e-10 2.37079307393116e-09 4.08468431138349e-09 3.15169226554554e-09 7.03501386366781e-09 6.6419307716858e-09 1.70794458040334e-08 2.02273366861509e-08 1.86864983847667e-08 1.1473620460074e-08 9.23318742987195e-09 4.3547897380494e-09 4.02112611122605e-09 2.84547519780036e-09 1.42937767998207e-09 9.71021658316603e-10 8.15551900021739e-10 1.06543190138089e-09 0 1.28594653940698e-09 2.02619546964267e-09 3.45708088756434e-10 NA
