"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 2.35337650549491e-09 5.44694595699929e-09 6.74446075598504e-09 8.83399415272789e-09 9.13490096351676e-09 8.48350400696911e-09 6.25359356082114e-09 9.65342710092756e-09 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 8.51032971232941e-10 3.12491461621901e-09 4.54072825930897e-09 6.79879736503848e-09 6.99829791949181e-09 7.64237494899574e-09 7.51419390425629e-09 1.21419575388633e-08 8.12414258953709e-09 7.89305110405541e-09 6.01369690235096e-09 5.65070423629725e-09 3.86667402588826e-09 3.42421780582338e-09 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 1.81788549700241e-09 3.70096046095588e-09 3.32442384104757e-09 5.021724530213e-09 4.95082853633504e-09 1.16963365435179e-08 1.21937346968341e-08 1.1253748054827e-08 1.29718526521241e-08 1.15549943155213e-08 1.12028300886656e-08 4.72746764501498e-09 5.13086109389153e-09 5.74962434230115e-09 2.4242978059439e-09 3.90964100018177e-09 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 6.10414952438367e-10 1.3244805229366e-09 4.22703192089001e-09 1.21050682232303e-09 3.17825344546803e-09 4.49682358759001e-09 9.59348790221444e-09 6.25113691771187e-09 1.19382252793141e-08 1.46001649719665e-08 1.82153513999228e-08 1.47875776924266e-08 1.11672696589592e-08 7.97934362011448e-09 4.65104035883018e-09 9.48631046205676e-09 2.13827043546289e-09 2.30319025604081e-09 1.20399328525064e-09 8.94949859649894e-10 NA NA NA NA NA
"5" NA NA NA NA 2.87325552405143e-10 1.45681335090457e-09 2.81591083419578e-09 2.72840014123914e-09 3.62995628458131e-09 3.84067605428289e-09 4.85260610588756e-09 3.92626369625807e-09 1.11419169634339e-08 1.55300303811087e-08 1.57226228261497e-08 1.21933213478969e-08 1.2514811479166e-08 1.11367999524786e-08 8.71014214056673e-09 8.17783645281781e-09 5.87766023575365e-09 2.3223698887941e-09 3.34885495486264e-09 3.49510427544594e-09 4.83200563468094e-10 7.88595414104478e-10 NA NA NA NA
"6" NA NA NA 1.22527484603906e-09 9.25231261579506e-10 1.30342998245347e-09 1.83793351747745e-09 4.69265375538753e-09 2.90249706551346e-09 3.79497572388151e-09 5.99208456494477e-09 6.68583193680147e-09 1.09711514769071e-08 1.7037298273677e-08 2.14150098763373e-08 2.1492960335181e-08 1.06197880849455e-08 1.55169567696413e-08 8.66823219996235e-09 6.73227026238405e-09 5.56650437467234e-09 2.34719323818996e-09 3.12933178644217e-09 3.49395985775207e-09 6.48161470472264e-10 1.67832005976909e-09 4.81761486944158e-10 NA NA NA
"7" NA NA NA 9.61303999777201e-10 1.26707613957701e-09 8.03160901948227e-10 2.54371566175666e-09 1.12304141700069e-09 3.37928787602369e-09 4.09700752202356e-09 6.82416642035802e-09 9.44764797690687e-09 1.88090447296791e-08 1.69724750386091e-08 2.36472788191141e-08 1.89903623523392e-08 1.61227552753961e-08 1.14363239752207e-08 1.35107239661271e-08 7.05181714088058e-09 4.30138252383504e-09 4.23805101357738e-09 2.24121224831481e-09 1.13830124563465e-09 1.43074782216996e-09 9.31793787575438e-10 1.40377199029491e-09 NA NA NA
"8" NA NA 5.82746220160476e-10 1.5235937528246e-09 8.59318572942371e-10 1.57398246504602e-09 2.22910417950076e-09 1.00430272068542e-09 4.13168187806274e-09 7.0830075084057e-09 1.04006277227995e-08 1.33765237564974e-08 1.6040434103256e-08 1.7383461588977e-08 2.02575039485796e-08 1.79548306011708e-08 2.02798951191175e-08 3.02885265790139e-08 9.09944255448982e-09 7.73803742216914e-09 5.8098430360832e-09 4.96054223682286e-09 1.96484313819119e-09 3.23212219889898e-09 9.43327397936807e-10 6.02602404199548e-10 0 1.75820496820688e-10 NA NA
"9" NA 0 1.817954573197e-09 1.8030854244988e-09 1.10162858994195e-09 3.47426146480024e-09 1.37047805958513e-09 1.02261575221162e-09 3.46680662242866e-09 5.91314128300357e-09 3.90535018992607e-09 1.36163083303935e-08 1.41160905600801e-08 2.31940508009455e-08 2.95099496881968e-08 2.87771507990507e-08 2.15424914539942e-08 1.55909684581235e-08 5.79300199571686e-09 9.51658011306228e-09 6.76470950886568e-09 5.40989493282586e-09 2.27835922100887e-09 2.90576562728297e-09 1.29110077228101e-09 0 9.81096010409072e-10 0 0 NA
"10" NA 7.69000822711934e-10 9.20283406360414e-10 1.05484589522721e-09 1.3367455827316e-09 3.96243610597663e-09 1.98365919049813e-09 2.01448016521315e-09 2.56746223580238e-09 6.16555690760269e-09 1.04939445166946e-08 1.04750890028566e-08 1.44765101539821e-08 2.83649714309688e-08 2.33157356470191e-08 2.89076688023578e-08 2.50958438599153e-08 2.03695670784298e-08 1.29443645939253e-08 5.76422259226593e-09 4.56135425131604e-09 5.37853215864684e-09 3.32500003746143e-09 3.30340298336922e-09 1.34010559029424e-09 1.41505950231145e-09 7.15942650542363e-10 3.6459068640428e-10 9.36225461466388e-10 NA
"11" NA 7.33718811672021e-10 2.0634489619727e-09 7.40807584837169e-10 1.51671906553337e-09 2.33255490409381e-09 1.42793170618958e-09 1.53691507814912e-09 6.26764363282679e-09 5.01372744690659e-09 9.63520325668418e-09 9.13832532267447e-09 2.04217573793248e-08 2.65776045370436e-08 3.85838888342659e-08 4.25892591127839e-08 4.14122199340455e-08 2.51839646137238e-08 1.08039369575029e-08 6.20371035504108e-09 4.14975575389534e-09 3.07415116230701e-09 3.64620907049358e-09 1.40509977044285e-09 1.31468395433791e-09 9.48816860581324e-10 6.02093221472844e-10 6.92432467984215e-10 0 NA
"12" 1.03504473739778e-09 4.9020036628763e-10 1.28954367105987e-09 4.81755247522238e-10 9.43503287383838e-10 1.92740699875202e-09 2.9389230175732e-09 2.04189744005621e-09 2.45030992479547e-09 3.55780681752245e-09 7.85153561402477e-09 1.73828380584807e-08 1.92605363532208e-08 3.16032971791855e-08 4.01949863379328e-08 4.36756274192944e-08 4.14805649275791e-08 1.29932246183676e-08 1.14665345282515e-08 4.42060414434638e-09 3.44227482861462e-09 4.05852234481432e-09 5.19686650308325e-09 2.19344379150133e-09 1.60373797736678e-09 4.69495750167717e-09 1.5939006534237e-09 4.34829418743051e-10 0 2.04983104293873e-10
"13" 5.75402982808705e-10 1.19025411947245e-09 7.93641192427162e-10 4.77471137891514e-10 8.04308485942429e-10 2.910374913059e-09 3.16820077750486e-09 2.68474441018036e-09 2.14286412697843e-09 6.76460481206338e-09 1.09496326381398e-08 1.1234363345188e-08 1.65385092211767e-08 2.66349368585789e-08 3.55461703852305e-08 4.70071686899119e-08 3.71640366320013e-08 2.60902654937352e-08 1.30130935180764e-08 8.74238134017658e-09 6.83365800835093e-09 4.55971745887206e-09 2.32087717322145e-09 1.28064699498595e-09 1.00779627852503e-09 2.39332782787233e-09 4.22781084956654e-10 9.63101425569816e-10 1.04572967884379e-09 7.57089845833452e-10
"14" 7.51837764502554e-10 6.62758366651353e-10 9.23206021776613e-10 1.11365818983422e-09 8.55643167956999e-10 1.5837114857262e-09 1.16506934082157e-09 3.90380431320422e-09 6.48174961460031e-09 7.24025359815576e-09 8.70483886396815e-09 1.3399775240995e-08 1.30785568458908e-08 2.57909930707402e-08 6.32438588451036e-08 7.90026878591066e-08 3.82769843342726e-08 2.58472072133233e-08 1.94286352467642e-08 1.12133420255946e-08 6.55264068291635e-09 5.03526929090925e-09 9.63046738501969e-10 2.58061233911083e-09 1.41927167679351e-09 2.09207873967363e-09 7.57748520394837e-10 1.00545138734386e-09 8.36844075423074e-10 1.04355823764597e-09
