"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 2.23597841331281e-08 1.86828208337798e-08 3.50134872201041e-08 3.56028171006182e-08 4.70650750313703e-08 3.61567035812735e-08 2.10522747430997e-08 2.05081723277349e-08 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 8.34159999700267e-09 1.16848254972396e-08 1.45926373887513e-08 2.40905597293667e-08 2.21802336063137e-08 3.87790476506608e-08 4.9059384318839e-08 3.65004759747212e-08 3.05982140880935e-08 2.25921004861934e-08 2.46573608154228e-08 1.13669717373674e-08 1.74737131594048e-08 1.04043422351877e-08 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 5.67922678289598e-09 6.6316371418317e-09 1.00419958114419e-08 1.3070455632876e-08 2.36868770644834e-08 2.4253938624473e-08 4.44185805451476e-08 4.62357758454832e-08 6.13227897502648e-08 3.76902590087172e-08 2.33027950157277e-08 2.5106867729367e-08 1.14662864285998e-08 1.28209719642489e-08 6.30251236290035e-09 6.70999131459722e-09 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 3.87119207291423e-09 5.69147926841751e-09 1.12033760083674e-08 1.05672167038055e-08 1.43508844202026e-08 1.31591839457678e-08 2.19254211182775e-08 3.29846019512963e-08 4.86701941001342e-08 4.82141461041201e-08 5.1312200266556e-08 3.71688501906811e-08 2.60139921362946e-08 1.79217963533306e-08 1.74566461305736e-08 1.29950170938882e-08 9.87297841687583e-09 1.0037297202032e-08 7.92423989485198e-09 4.44922784349675e-09 NA NA NA NA NA
"5" NA NA NA NA 3.07734971719051e-09 3.43239271044069e-09 5.64805519103569e-09 9.28262864121217e-09 9.42002481208121e-09 1.17612084245772e-08 1.87797398404055e-08 3.04143233974545e-08 3.31348009991612e-08 4.35300489755035e-08 7.08041880102116e-08 6.83395673106438e-08 4.56189283340537e-08 3.25862829243407e-08 2.73308647347613e-08 1.71053667815371e-08 1.74416839909827e-08 7.65196966082776e-09 1.15399816722113e-08 3.2786266371054e-09 4.00828445875909e-09 4.10695763271111e-09 NA NA NA NA
"6" NA NA NA 3.19998430976818e-09 4.48829217147184e-09 5.38288628538182e-09 2.87533181828647e-09 9.89975121809061e-09 1.14983054033844e-08 1.29072058102074e-08 2.20529933898575e-08 2.5834285529516e-08 4.40232361859491e-08 4.73606770301365e-08 8.0249589091001e-08 7.08496492589637e-08 7.27454381123754e-08 4.13996990442687e-08 2.53897839737948e-08 1.49310611242205e-08 1.40721333566362e-08 1.19302564419021e-08 7.21495319763987e-09 3.03437211974351e-09 4.65569135813642e-09 1.11310660114338e-09 3.73974331377086e-09 NA NA NA
"7" NA NA NA 2.93832403802515e-09 5.01164392992333e-09 4.5673756014884e-09 6.06990697148371e-09 6.75562781900468e-09 9.19910817010888e-09 1.57064386319844e-08 2.01436024606347e-08 2.48596750989172e-08 4.56782441287543e-08 5.97750853135508e-08 7.99949717811192e-08 7.73960900160944e-08 6.55170165506833e-08 4.43126271325377e-08 2.65521414989171e-08 2.6459167251609e-08 1.42095071870255e-08 8.10577404590907e-09 7.74530618301289e-09 5.41125657462890e-09 5.7291322103216e-09 3.4498854305431e-09 3.06615418250948e-09 NA NA NA
"8" NA NA 3.04418979686354e-09 3.63814210740429e-09 5.39542830224674e-09 5.28279870897487e-09 7.60325975397549e-09 1.18903639686773e-08 8.14615491249831e-09 1.41420582309621e-08 2.27564026821949e-08 3.74163775920339e-08 5.28296992099654e-08 6.80642137910101e-08 8.06149389258871e-08 1.00173383864137e-07 6.33132340691457e-08 5.16781827711193e-08 2.80227281739939e-08 2.05435016311824e-08 1.80430422517034e-08 1.29031150617555e-08 8.23735344158344e-09 3.98936332940541e-09 6.3667494996077e-09 5.56382823254476e-09 3.3468127056496e-09 2.78071903476264e-09 NA NA
"9" NA 2.21214665814836e-09 1.74954691141807e-09 1.7954978418862e-09 5.1430898353163e-09 5.18715968958296e-09 3.38029549826234e-09 5.68819688136618e-09 8.69159811543171e-09 1.19262049258751e-08 2.21060650216003e-08 3.15295899437399e-08 6.0082052292248e-08 7.29577003774952e-08 8.31078548810488e-08 8.19369338022465e-08 6.81747541180262e-08 4.45412841322968e-08 2.83427736030408e-08 2.03350145740532e-08 1.23844669429742e-08 1.30123340297935e-08 1.04928384618774e-08 4.50748351244764e-09 8.06351974392463e-09 6.24884698580437e-09 8.63493793001578e-10 3.62380047265628e-09 5.10111360429638e-09 NA
"10" NA 2.25299152478597e-09 2.70489995085446e-09 2.86299387189333e-09 4.88893899822991e-09 6.98415886841004e-09 7.48260560909892e-09 1.15553401038545e-08 8.81452850305744e-09 1.63370442137742e-08 2.03768335175331e-08 3.59495490002667e-08 5.1298060384803e-08 7.46567159879922e-08 1.19948669623309e-07 1.05666363547734e-07 5.88514589678982e-08 4.82092704510954e-08 3.30961273208672e-08 2.420223243188e-08 1.20768698345715e-08 1.30612382101074e-08 7.18153325498407e-09 8.15267979643002e-09 6.51272233429069e-09 3.47173444520113e-09 2.32102624473227e-09 2.17766034596115e-09 1.41866323235903e-09 NA
