"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 4.60025302027397e-09 6.8204105078289e-09 7.33311718442145e-09 6.12042467409248e-09 8.62374565645743e-09 8.23284939693606e-09 6.98249482212032e-09 8.44026062735348e-09 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 3.61920167414269e-09 4.30333762721422e-09 6.92989721968573e-09 7.19238367854069e-09 1.00217525293962e-08 5.93679482978141e-09 8.68972244922042e-09 5.81974930201784e-09 6.53896432818052e-09 5.16864073667929e-09 4.91974301108328e-09 4.71195599185442e-09 4.31175598850066e-09 3.21405584168492e-09 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 2.01352233991811e-09 2.86179366750322e-09 4.33303761649004e-09 8.39939930605378e-09 5.07453829952748e-09 5.92793565840033e-09 1.28553796705948e-08 1.04281992599076e-08 1.25110958433611e-08 8.82063129078957e-09 6.65042644735386e-09 4.9113923518643e-09 2.45001237925633e-09 3.68463067123797e-09 5.31492205039453e-09 2.58871483867195e-09 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 1.34772166585259e-09 3.15598841043426e-09 2.96670462743828e-09 3.85785479477411e-09 3.83990174981289e-09 7.40797737755968e-09 3.26489896769772e-09 9.766029600594e-09 1.21952477583685e-08 8.67853709128379e-09 1.07212696863896e-08 8.09335960741667e-09 7.9143228613507e-09 8.56605271518459e-09 4.82444353276845e-09 7.10319729855025e-09 5.42447553952828e-09 3.60630406102664e-09 3.43766629210599e-09 1.46705254319603e-09 NA NA NA NA NA
"5" NA NA NA NA 1.82055412706787e-09 2.05597458894187e-09 1.61830087360552e-09 4.37865056251554e-09 3.07183329690698e-09 7.99189359741273e-09 8.571878686361e-09 1.02049610980509e-08 1.32421072819325e-08 1.30886851263007e-08 1.20801873311416e-08 1.37637832533942e-08 1.35024210783811e-08 7.96651078681058e-09 6.61791379672084e-09 5.80080481547988e-09 6.23529645728703e-09 5.14815843162767e-09 3.35211629683066e-09 2.59518914384918e-09 3.806819180539e-09 2.64605798067301e-09 NA NA NA NA
"6" NA NA NA 1.58715536495431e-09 1.10492866580047e-09 0 5.77415964478072e-09 3.51425466117274e-09 6.65004571461206e-09 6.72737668876342e-09 4.07607328705633e-09 8.18475342175166e-09 1.46602712608269e-08 1.0481138232991e-08 1.48816368113745e-08 1.46271019211035e-08 1.33408976382617e-08 1.0325406345478e-08 7.28918066176363e-09 1.00644953795144e-08 6.23439488436624e-09 4.73120797096489e-09 2.94816884841527e-09 1.68584520305162e-09 2.39739587012168e-09 1.23529994404135e-09 2.32183533834547e-09 NA NA NA
"7" NA NA NA 3.33627237512162e-09 1.52127966286284e-09 3.320883296577e-09 3.43183403092971e-09 4.57915434462387e-09 3.72976346002585e-09 7.86044921220677e-09 1.14974071832635e-08 1.08073348644214e-08 1.73161350937753e-08 1.44551615899272e-08 1.42048058647546e-08 1.16812654143896e-08 1.38899164605567e-08 9.80557318669968e-09 5.55161059438116e-09 9.41052184239356e-09 3.70797870776475e-09 7.67732666928174e-09 3.53494184982192e-09 3.57850739185917e-09 2.90036940788215e-09 1.44795802621305e-09 7.81656719806053e-10 NA NA NA
"8" NA NA 1.97757853887901e-09 1.12170017857054e-09 2.22207890270596e-09 3.1827595640346e-09 2.22710468219808e-09 4.77120302245161e-09 5.81202319775495e-09 7.28305764982569e-09 5.55265324703063e-09 9.44597488354467e-09 1.05230696844845e-08 1.91873971117881e-08 2.45333389711649e-08 1.877992651954e-08 1.61230161782276e-08 1.05806436398808e-08 7.70018383129096e-09 1.04691466263638e-08 9.78551314247811e-09 4.53061735082948e-09 3.64380893616336e-09 4.45023978652269e-09 2.88639263550723e-09 1.83401237791933e-09 1.22666652552887e-09 1.03947251445638e-09 NA NA
"9" NA 1.39889661582962e-09 7.14112817100471e-10 1.44012029119822e-09 3.877919169091e-09 1.79323954271685e-09 4.20556501477903e-09 3.19481446651602e-09 4.71555261494579e-09 5.43505490100225e-09 9.5466658685002e-09 1.39466197462365e-08 1.47700095629957e-08 1.59021872795669e-08 2.58666401388621e-08 1.80091148294144e-08 2.02830466104567e-08 2.26422009069957e-08 1.41099110854533e-08 1.22167848090801e-08 8.54471797746659e-09 3.08885101448645e-09 5.05793872365331e-09 5.20185899607363e-09 3.7814497947258e-09 1.90860923400808e-09 1.80496048086758e-09 1.74274864853687e-09 5.1805745219125e-10 NA
"10" NA 1.20605181944235e-09 1.97835278436515e-09 2.33198178611795e-09 3.36282569649091e-09 2.78883075454586e-09 1.82418382605978e-09 2.7848417519898e-09 4.363762456565e-09 9.70540317399605e-09 9.60747435323131e-09 1.29908064341058e-08 2.2171145421096e-08 1.79339495162417e-08 2.22600564820009e-08 2.62965261507586e-08 2.18718100240592e-08 2.32019384070977e-08 1.40798529575279e-08 1.4164541484392e-08 6.31969652819979e-09 5.86047066927495e-09 5.01631462982229e-09 4.96273874184718e-09 2.37814248878905e-09 1.38858335269867e-09 8.77048134855386e-10 2.20445994969238e-09 3.82425761110386e-10 NA
"11" NA 1.98933448877166e-09 1.06228697301497e-09 1.86264382100032e-09 1.7941436461445e-09 3.50879601486895e-09 4.48089231268563e-09 2.730742637308e-09 4.19787274910144e-09 8.06020357396311e-09 8.2957570457047e-09 1.68127657195677e-08 1.79242813540933e-08 3.37671000077756e-08 3.88945336198914e-08 2.94003153918223e-08 2.78420197425273e-08 2.27388844009267e-08 1.50921480930413e-08 9.36811521443333e-09 9.29935891514158e-09 6.60765230255495e-09 6.64830698934527e-09 4.21995525988433e-09 4.30799635376799e-09 1.98287522895992e-09 1.26892892328592e-09 1.83674854489211e-09 9.62828521901081e-10 NA
