"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 4.23474994833927e-09 1.52847107820978e-08 1.1987963135531e-08 1.25562438828303e-08 2.26162658909731e-08 1.31069075995551e-08 1.26747418115743e-08 1.03596880750646e-08 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 2.61748914982119e-09 4.43961502056867e-09 7.30802485203458e-09 1.00515435575628e-08 1.01043330896033e-08 1.36650578981937e-08 1.84709798174017e-08 2.23859564081764e-08 1.05310132709439e-08 1.45473307038349e-08 9.03296823047801e-09 7.68097140058371e-09 6.40503377657836e-09 3.16897904901631e-09 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 9.80023742621546e-10 2.89215954162896e-09 4.11397405455615e-09 6.39659688479671e-09 9.75070525785644e-09 1.20715871111013e-08 1.5569209477682e-08 2.63502511337606e-08 2.19055768992074e-08 2.25876725371108e-08 1.9069975004404e-08 8.10881532864364e-09 5.59801932847092e-09 5.52368658280282e-09 1.83291323736399e-09 3.03854247927774e-09 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 1.15418361616927e-09 3.29364906552182e-09 4.87132945830073e-09 5.33606147511609e-09 2.77910327772946e-09 9.06029304230207e-09 7.37926564227917e-09 1.016721521653e-08 1.62076876759631e-08 2.32078627992911e-08 2.7719407300007e-08 1.13338694237734e-08 1.09051787336233e-08 9.53510311527166e-09 5.81471817576282e-09 4.61533495934199e-09 4.17957630984622e-09 1.59097892302056e-09 1.82473022438301e-09 2.53114356560374e-09 NA NA NA NA NA
"5" NA NA NA NA 3.44917824908201e-09 1.51875005690896e-09 3.03752619727125e-09 4.52360547322389e-09 1.97033566777854e-09 7.48208562899278e-09 6.316952030979e-09 6.6728409146801e-09 1.87569757506238e-08 1.02175070956991e-08 2.21574405307342e-08 2.49674216754067e-08 1.83717812452157e-08 1.76098222019033e-08 8.06283390727633e-09 7.53883450309189e-09 4.60915769577522e-09 4.52885388185398e-09 2.27765674818771e-09 4.36477413150336e-09 2.73461206160486e-09 8.0078606892191e-10 NA NA NA NA
"6" NA NA NA 5.21102211674832e-10 1.79027624646143e-09 4.60062159567509e-09 5.0047451978524e-09 3.90463742085944e-09 5.47502726825018e-09 4.0012665495984e-09 4.15534536975797e-09 5.8399687319434e-09 2.02351499227989e-08 2.29136699803472e-08 3.45182009881139e-08 3.21112931458851e-08 2.42163632666578e-08 1.89981951177672e-08 1.12216980428631e-08 7.65590957474055e-09 6.43811406568937e-09 4.03004875116676e-09 4.00440808883073e-09 1.41585192172496e-09 1.32617295472081e-09 1.07790538849172e-09 2.63590140948503e-09 NA NA NA
"7" NA NA NA 2.23007572595101e-09 1.71226659140098e-09 1.89910441434579e-09 2.12237726492779e-09 2.40220376481942e-09 3.59657241652198e-09 5.98337290150286e-09 4.57169599866049e-09 1.55196458232606e-08 1.26838046185742e-08 2.27752515607981e-08 3.30833093841168e-08 3.62717999680902e-08 2.50411827180167e-08 1.11828857000714e-08 1.69283149249631e-08 9.7617464303061e-09 4.73373720971803e-09 4.09612969196207e-09 2.90300169631446e-09 4.29281729535835e-09 1.86504195209731e-09 1.10466954078542e-09 1.4184708231153e-09 NA NA NA
"8" NA NA 2.33499035306411e-10 1.39908467649449e-09 1.33943713484783e-09 2.21864835399528e-09 2.4891278618026e-09 3.76160784524963e-09 6.99784043415582e-09 4.53127622967844e-09 8.22670474550277e-09 1.38555925853521e-08 1.95371017583419e-08 3.1917684964009e-08 3.06889707272842e-08 4.96591471713994e-08 3.35536751036372e-08 1.07329215099972e-08 1.14820600122079e-08 4.50622922451084e-09 7.44113608451217e-09 5.5792658980623e-09 3.6965209056172e-09 2.63021301496259e-09 2.71581108148708e-09 1.66001926569082e-09 1.33501092238034e-09 5.25140835631483e-10 NA NA
"9" NA 1.22136946710982e-09 1.70504804674623e-09 1.55849047266925e-09 1.08243515745382e-09 3.00406059725388e-09 2.00252259503264e-09 3.14559023174615e-09 4.20438377175762e-09 3.03085279561945e-09 6.78917632997737e-09 1.18348397351632e-08 2.27092498334107e-08 1.79084443621823e-08 3.85721877552807e-08 4.69702483319983e-08 2.55989868731246e-08 1.92148129937537e-08 1.57077657794752e-08 4.40075775875256e-09 4.86498058430444e-09 4.99273303164474e-09 4.85312489789035e-09 9.20394241011855e-10 2.1260741159077e-09 1.16009406691546e-09 1.86519478005666e-10 1.20954329744002e-09 2.49342583988821e-10 NA
"10" NA 2.72627760415136e-10 2.14158123448412e-09 1.17871642463757e-09 1.83505772855712e-09 1.98980635733397e-09 2.6084819503516e-09 3.97920566621396e-09 6.43439991261545e-09 8.59480946410853e-09 1.23589057408334e-08 1.31322788904636e-08 1.655943130161e-08 3.25181051195502e-08 3.19563990118339e-08 5.09429958809646e-08 3.8998160372604e-08 1.90066047144445e-08 1.38497794286329e-08 7.9871640701033e-09 7.56505212300863e-09 3.45911249359644e-09 1.55504739619587e-09 4.44059303661303e-09 1.92339294294226e-09 2.15095997751407e-09 2.76270365447629e-09 1.08056339218206e-09 1.11734477763263e-09 NA
