"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 7.01775539516505e-09 1.06013747354447e-08 1.46019622212516e-08 1.91960274048727e-08 2.62390859107664e-08 1.68499300831907e-08 1.19310075181904e-08 1.00443042488817e-08 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 5.03181977345061e-09 3.84030895023523e-09 5.69032363550814e-09 8.21255739811074e-09 1.21095184082856e-08 1.46967224646434e-08 2.02636682587363e-08 2.79876276729131e-08 2.09462364482089e-08 1.62470483094015e-08 1.62104735311055e-08 5.75263495358788e-09 6.32724702355082e-09 3.15099726594661e-09 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA 2.21441212111223e-09 4.08350089098291e-09 4.02313760591527e-09 6.36241097995526e-09 1.0605476287541e-08 1.53375456485668e-08 2.04424777159685e-08 2.73508323313258e-08 3.0306109413246e-08 1.93037005362091e-08 2.33399540202025e-08 1.23412092317655e-08 9.28081218580493e-09 4.46909610731892e-09 3.79805285646111e-09 5.19296472966001e-09 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 5.64740020310483e-10 2.17898328318024e-09 2.83064569467856e-09 3.22971146191521e-09 4.90294822264974e-09 8.45649190661482e-09 9.10613433810124e-09 1.77738493509261e-08 3.00522635861942e-08 3.57462178997452e-08 3.0446671746439e-08 3.26815445233197e-08 1.82649690519404e-08 1.51953060278338e-08 8.00615391978568e-09 1.08745074575022e-08 4.62796145425039e-09 3.99548643877016e-09 2.76092530590772e-09 8.70731191252149e-10 NA NA NA NA NA
"5" NA NA NA NA 1.54429495081627e-09 1.88481109234634e-09 9.53104547880394e-10 4.09452889048878e-09 2.10184932029064e-09 5.0579263429857e-09 9.62057332742772e-09 1.55814053089438e-08 2.14325092248297e-08 3.10241059105532e-08 4.63065662737561e-08 4.71344540949507e-08 3.28409253892422e-08 2.3235316938134e-08 1.94205460136158e-08 1.36115317361933e-08 8.0608441073396e-09 3.33351895806929e-09 4.58708362770852e-09 4.91163093994592e-09 3.25104313491031e-09 1.02240595561484e-09 NA NA NA NA
"6" NA NA NA 1.5880431427671e-09 2.50704202218693e-09 0 4.56439099425128e-09 3.61789914158908e-09 7.54700802634579e-09 4.8524441339252e-09 8.7235392562737e-09 2.3328965429644e-08 3.47073896286777e-08 4.5375918178819e-08 5.8352341962146e-08 5.16272324341934e-08 3.31820734242674e-08 2.22365030672359e-08 1.07735333231633e-08 1.44787965830714e-08 7.92862978435536e-09 5.36818064756042e-09 7.26720625088312e-10 1.20891017301735e-09 1.46016640060158e-09 4.95939886356554e-10 1.01840356927177e-09 NA NA NA
"7" NA NA NA 9.67347884412081e-10 9.82320106251359e-10 1.91498721078027e-09 2.59591643641252e-09 2.39639382363582e-09 7.19032386849608e-09 6.5211744042131e-09 1.00567447805575e-08 1.61646457611052e-08 2.84685539964248e-08 4.794023451039e-08 9.47625665701464e-08 9.67910647842965e-08 4.909663076478e-08 2.36422323551453e-08 2.00543145626252e-08 1.30649314527931e-08 1.04379821900458e-08 5.84255553802083e-09 4.83954872314918e-09 4.33383772896169e-09 2.87304569797855e-09 2.59148911361802e-09 1.31218026663134e-09 NA NA NA
"8" NA NA 9.99258912543158e-10 1.23430264044719e-09 1.59352152460211e-09 1.19658706824128e-09 1.65236188625066e-09 6.64138255732655e-09 6.27624736131762e-09 7.98585511959921e-09 1.20170144298321e-08 1.78000620331285e-08 2.64309959594892e-08 4.48177781182676e-08 1.10844173229847e-07 1.18340972122414e-07 5.73214854222425e-08 2.56376698273137e-08 1.08258793482073e-08 8.79290797308482e-09 6.01597617179547e-09 6.82989004999349e-09 4.25922487174057e-09 2.89225442086187e-09 3.43712066800004e-09 1.73061114250068e-09 1.26156898283273e-09 2.20722601145034e-09 NA NA
"9" NA 5.07000625285362e-10 4.94486897810963e-10 1.03126969163268e-09 9.50988781648021e-10 1.59742074049626e-09 3.22246918845301e-09 4.50628606273988e-09 2.08911538373173e-09 6.09709978284958e-09 1.41163975866788e-08 1.75926531117895e-08 3.04438484059384e-08 6.15302561058478e-08 1.17633072223333e-07 1.38634223727119e-07 6.44263250601511e-08 2.91076019822409e-08 2.26869071001456e-08 8.0058582241182e-09 5.98345393913018e-09 6.0351848446393e-09 3.25313173734679e-09 4.24586658518295e-09 4.82855111148998e-10 1.2800579883677e-09 3.45390421696309e-09 1.80176190473818e-09 2.66155801682302e-10 NA
"10" NA 1.90754586881823e-09 2.0975147072144e-09 9.90435539689748e-10 1.16039508161513e-09 1.73638700976017e-09 3.27958189561505e-09 3.50492062857138e-09 5.41302662346495e-09 8.0237764449272e-09 1.07360472163858e-08 1.6103016446268e-08 3.60855852508534e-08 7.05814013989753e-08 1.82991058371583e-07 1.75659984701449e-07 6.8475912752706e-08 3.25552433303501e-08 2.03420555026763e-08 1.39629822259783e-08 8.17300442694043e-09 4.11401583795294e-09 5.79905723679684e-09 5.95710534120146e-09 2.23167238185281e-09 1.54146659847294e-09 3.42938021117413e-09 9.82221022189214e-10 1.30397452081422e-09 NA
