"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA -22.5333177737824 -16.3593243863126 -99.8762818671768 -76.415059437501 -80.5000541309814 9.34808774129297 -46.1981460125982 54.6297815103484 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA NA -31.989452859994 22.6195793203052 41.5033830047409 -87.5073234118882 -69.2431686022857 -79.399835021339 -83.4925872374998 -43.3278779872934 -33.8613136245474 -46.2349685201809 NA -21.7595003101338 28.6723005439364 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA -39.0107382579464 62.8463508871968 17.8257041102848 -54.6848709701452 -7.17578267319198 -38.0855953580709 -56.9758782249855 -35.8127971620893 -66.8537349875003 -69.1295285812955 -76.6789905312756 -61.4197231447016 -96.3795156262007 67.8461433187273 -79.9752024874322 7.24343747576617 NA NA NA NA NA NA NA
"4" NA NA NA NA NA 20.1625479781315 -36.4041918797931 25.7000399774472 -48.4394015565119 -39.3352329068543 26.4280205268788 -65.6981485735796 -48.3549852315831 -26.7928437603888 -2.71030054077023 -36.9841634214585 -39.6853554235893 4.66854278955289 -3.57098236808353 -9.64027409192218 4.33905177423209 -36.8843648899408 -53.2207486294601 49.4603788249116 -56.2507891026079 NA NA NA NA NA
"5" NA NA NA NA 4.00367139764526 -168.854760339045 -88.9454538649687 -113.233419753984 60.7110409738981 -16.4958346188104 -3.82088597458495 -118.414182590067 -24.3931439052265 -70.1291454086206 -47.0912466393216 -70.5533765560567 -97.1317371172426 -78.5596025204936 -16.7707895127291 -7.36159560292272 -35.1049450779798 -113.58672341728 -20.9312006595058 -3.92059788534729 -41.6922256506879 NA NA NA NA NA
"6" NA NA NA NA -37.5389675589414 2.60558883245638 NA -7.54576182631861 NA 9.58145951345523 -34.0639588752783 -49.6575330669092 -57.0082190119773 -25.6674272080991 -42.5897868044836 -64.0922392767243 -53.2195070727248 20.7580607500936 -53.6865636164269 -63.6190366671303 -5.09352203483291 -33.9750037666891 59.638372539094 63.2972210886259 NA -37.466548820198 -39.7959123693398 NA NA NA
"7" NA NA NA NA NA 85.3714711848827 239.361892908311 14.9769609112176 -44.7774662776411 NA 2.62320490093889 15.8114954026687 49.9197123204691 -47.9150604799107 -48.9858153343606 -21.0550365615058 -43.3148145576552 -70.4594433773893 -6.585289248697 -44.0673360188057 10.2078123755544 -51.2142460427408 11.1883216402239 -45.4685638279021 -25.6170707954867 45.2522332637584 -1.96404467582362 NA NA NA
"8" NA NA -14.8821888825813 -37.9101426760828 -9.95870817387953 -48.0335631427212 30.3633784754638 -26.3738623241013 -36.1648776152484 -21.4582986059326 -69.2286312676074 11.6519259998237 -47.3000461949134 -46.0627138325062 -40.1477867993485 -75.1612761753031 -32.2790943376968 -34.6023257726559 -36.7103022118597 -16.1748775055044 -27.1747902673431 41.3607525882181 NA 28.2165360654038 80.3613214113613 49.9228438969762 52.8823979294715 -37.5034329935933 NA NA
"9" NA 85.0777592629922 44.967079117594 -24.771839938018 -67.30358325875 -97.4668522392821 2.11154086735281 -30.8925742564123 -4.96608082887623 -27.9607451005146 -12.7918111139196 -9.50847732399114 -37.4052448494902 -31.3545903539613 -32.7121249216905 -56.0591983917507 -57.7117621464345 -111.059166945231 -29.8837657185129 19.7174258066053 -11.5171523960899 -54.8913656245632 -79.3252111257941 -18.8794301296931 -3.58539844894271 30.9306772153676 -1.33619619850137 -27.1295554066014 94.0504116606576 NA
"10" NA 76.6379874838444 53.7555134205637 -26.1811307081226 -48.0565197647495 -41.7960206942848 -66.5389918700856 -20.8131653996337 7.93367442700698 -39.1047157714927 -14.5726852609598 -57.6013941630274 -49.4813454056692 -23.8531388839921 -24.8883205820107 -23.9786084430201 4.57508029094895 -53.0884510212804 -31.3788299728967 38.5480933935307 11.5545992032523 -45.8397622723695 -27.4399181825154 97.8794299933207 29.5027979274618 -31.0708021623445 -48.7060756244705 -133.137844290982 NA NA
"11" NA NA -89.6632881255303 24.5669721388828 80.9660804666858 -65.0246297334684 35.094748327134 -26.1602442788316 -3.78588284033037 -28.090432828523 -22.3770291913915 -18.2397310496611 -26.7622159733576 -52.4876178576971 -40.8659872208521 -55.5123531571976 -33.4523154728724 -20.900994835684 28.5419915755637 -6.08571381404445 -23.6878486282837 -50.6486136719241 74.9186725565674 -26.4817483891307 -7.21103214401674 NA 63.8877309822573 94.0698561055081 -80.0252647730002 NA
"12" NA -3.94449447024427 -22.3868367236775 -52.4418064300079 -31.5244942055284 -11.3355730866808 -34.3106234838441 -3.45685529940469 17.0826303314941 -12.2559289019064 -21.2859728231796 -2.06234966934744 -19.6904320943437 -33.8524700158537 -30.2857361305053 -33.3218148702916 -41.4394187398387 9.23902756484108 -30.6282015451955 1.20412456309831 -78.9728943145577 -2.64133861337209 29.8002814682273 50.4960267093033 -12.7823109512211 -93.6182223388136 -170.812040599404 -4.06956756377514 -66.2530599869824 -37.8633687086791
"13" 22.7905338287658 73.3140408593617 38.8052198140069 -9.6343984475246 24.5921039102355 -6.56036404955219 -27.060849259918 -16.5313329081776 -23.9182481975554 11.0359788562909 -48.4363629187718 3.45333574876231 -36.1126982709101 9.47025794559412 -11.2538413368438 -15.8125559442852 -24.4260903038958 3.75545884499472 -15.02044394959 4.52245187190345 -29.1304594990086 -27.3821264343388 3.1959215463177 40.5565366945412 103.162959153052 -8.45181339559125 25.6461877975649 -225.495147265588 NA NA
"14" -14.1354423791561 NA -25.6461336496414 -4.07080729519977 -92.0374198719429 2.46740278546905 -61.0828069165772 -10.9534548188191 42.4002659952631 -5.18410064349824 -16.8204115191776 -0.121166690695781 5.12322970359401 6.70940568754569 -21.8397934856537 14.5522879044279 7.96519564474271 -23.9730915035677 -23.6810327596478 8.72361809968708 11.8884376518951 -7.66330295490517 -59.2854877729149 26.2677596264011 -41.2282695363995 32.8250472124879 33.1218993367471 26.9298376125048 -27.1098366345681 NA
"15" 48.5884132559723 55.4873411410298 -34.1287546515656 24.9363177592477 54.777049520195 -6.32525279929696 -52.6446669926781 -18.4548912823469 -6.73409759103498 -19.9183501246573 -35.5703799081263 -8.16372399744307 -1.57217655493738 10.8562766743828 -0.0785311195057481 15.3703399454415 -7.16274309109968 -9.90280716211449 -28.2835788501753 -21.9592545920924 -37.8723735143662 30.0591698359931 18.3314716088089 -10.2081124489697 67.0349276590628 -15.1127227592532 NA 37.265870879599 151.612179321546 23.3462095391911
"16" 17.4913919773706 75.3154943080976 19.5337574101798 -36.0307974630809 2.15923486215912 33.002902936037 -10.1275469305007 -14.9718232947819 -12.0413167218151 7.85599340597075 19.6804919816192 11.5506803333896 -5.57883407438172 -4.75709353283388 -22.5400835082958 -0.98769414007895 20.9834369062561 10.0022757822479 -5.19314653750309 -11.221033234546 -39.029774581521 4.99778167339027 -31.9988680250316 15.3602201690536 -12.4951614881283 -50.809119034807 -88.283690569842 -9.36275029073594 8.80499658226446 -0.499564002800515
"17" NA 27.0560426320082 1.14920484295066 57.312146502743 31.6969234001647 17.7367538098043 41.8819807889077 -34.8568630210539 -2.62163018322993 -6.17967648376694 27.4617599467874 -6.41690695837167 14.6046388536833 -5.32424773992802 5.94226207400585 9.56577537781196 -1.1061437873612 5.91277827913861 9.1119291565218 8.15698134305673 -8.47358540971649 -10.19659130976 -30.913057724167 -7.71251450978553 -15.4679053641475 68.2206499001503 30.4932413777559 20.7318292425301 175.111894473114 -10.8102531135725
