"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA 55.1324190383502 -25.6961781633634 -23.1986590788057 -91.9754347302087 -15.0312102757093 -19.8729202688436 -15.8358208108039 -84.9452195493046 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA -3.40035103061331 -112.805378998246 -21.7229633424779 -49.9801116223225 -88.6084552763171 -82.7436705535588 -24.9745418394782 -56.6030637121989 -0.282785718848324 -108.984242450779 -16.981282425993 -34.5709766333269 -35.1396073001705 -77.0236862695247 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA -104.150890108194 -27.9867479778155 74.7553805489872 -51.0614670784945 25.4339311018202 -22.0983848693581 -32.5212505825914 -17.9126043817555 -23.3426476514849 -31.2364808929318 -49.6476478643459 -5.41492546222318 -52.879726936393 12.547520129873 -40.5280618320956 -34.4242554589935 NA NA NA NA NA NA NA
"4" NA NA NA NA NA -63.2087310545891 40.6791637194069 -15.2980604022371 -60.2715311971746 -6.38485312680852 22.7178967988207 24.7030353238646 16.9666204605137 -60.4097514038135 -37.2234735437717 -38.6916828854214 -48.3944827173507 16.5840474747028 -92.882149366596 -64.6169097929842 -41.6275513189597 -89.4706339150959 -10.1792780304722 -9.32720908079628 46.9185313287606 NA NA NA NA NA
"5" NA NA NA NA 6.91743474344243 86.3244903956735 -16.271991934688 -76.6943896446703 -23.7030048397753 48.3720233578876 -53.3831000158989 -8.62252009279143 -26.0406660540268 -81.641984734173 -65.5855870819958 -28.3200356639735 -68.0154157033095 -31.8643761629036 -14.4592765000893 -66.7286582113901 -72.0846263586847 20.7028918504741 -19.4421207826459 -103.872763370133 -56.6418531078908 NA NA NA NA NA
"6" NA NA NA 4.30774209492752 120.475393981718 48.9921587927699 -17.7467454073453 53.6595237831623 -55.1976352131811 -116.419739204047 -29.9598199284314 -25.1481238325548 -30.7119686695438 -56.3492298243402 -27.8189649412815 -32.6665488499107 -80.7753421929196 -49.3523673888367 -42.3124555109769 9.13526509683595 -34.4553344746172 -6.01645017782849 -10.292369207525 -43.2716242181902 -136.137953683658 -59.8807086482929 NA NA NA NA
"7" NA NA NA 95.7591466102762 -75.9008019817508 13.9852929289717 8.47036844612029 38.8449416721312 -31.3092425412542 8.98920573135772 -68.3468004629765 7.36565936255753 -44.3978222035337 -61.4626438899976 -52.5138264026691 -36.8866197187744 -76.8498079732789 -20.5319509688029 -39.9386090919792 -10.9722435702825 -22.9872694878071 -1.32172350547881 -62.9362603809069 -32.186283734426 24.4216574037409 -7.09965565954499 55.1071871131849 NA NA NA
"8" NA NA -76.7020025337472 -64.7004301125446 28.3290910664783 -61.5932081982195 285.089393884819 -21.7761390796379 6.19600943260345 -15.0056366577991 -32.2113199375213 -40.594435623506 -33.7152467706217 -54.97571957058 -36.1692729624625 -48.0740281050539 -66.7880952365372 -28.0855844829789 -23.4541093484915 -14.4348982894846 -1.82443680497519 22.3249212011021 0.191924556506231 -49.3952084416769 -54.1897371917812 -57.1324903618234 -1.39582757949372 6.42250950168624 NA NA
"9" NA -39.7234854600717 -100.0865564373 25.4705114407004 -38.3849675739437 60.9118361243038 -0.0530610521319138 -17.4273108430782 14.2588567677757 -16.183478102784 -31.12257095043 -39.9130189015024 -19.2918297488017 -51.4275994277304 -43.8666405273635 -60.1258358935832 -46.7462563634088 -29.0002773080871 -30.947883157104 -24.1754164774946 52.0418564070976 6.3700675096073 -69.2473602108105 -73.6702374605624 -20.2276914722018 37.9203750221079 -44.049226731848 -17.3525325730552 178.043177379725 NA
"10" NA 217.611980173823 42.5372371917162 -104.101713534244 39.6097223606266 -3.64930648623553 12.4657456398683 39.6608431602952 -13.0294370193154 -28.8314687385299 -14.176294222088 -55.4593583115355 -32.8571457757297 -39.9311178234123 -42.1876170460029 -27.9771688350402 -35.797184705707 -30.1715692440155 -14.2692399117571 -9.15389920657982 5.99926949858558 -46.6692170379224 -60.4936469105334 10.1191504909114 -14.6566392158442 52.1165654955804 -21.0036537309694 -38.6849071922001 -15.3853542877573 NA
"11" NA 25.2211680294335 -53.2565044787963 98.3186792679993 -75.6562181614665 -87.2534059980729 -8.48224044389908 -34.2212831945498 12.3379702704211 -10.0569859288496 -11.4504430179565 -10.3336898161921 -14.3483467665429 -45.2583634706408 -36.6697834085076 -42.5138931822311 -40.8204908621981 -26.5086460361295 12.1351042271774 0.186430045136838 -15.4595637502985 -17.4432996448134 8.40854090947395 -28.8491115356312 -23.0680212973436 54.1348526479 -73.8161721900015 4.35107818718344 -103.968066757296 NA
