"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA -16.204959547125 6.14682068751524 -20.0876329523828 -14.0220111363488 2.09417046922558 15.8690262499505 -8.28035553208934 19.2455412344466 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA 2.12642372564371 14.9836760365603 -28.0576265882833 16.5498244958914 -41.8736606596725 -7.63961222081674 -10.3012633463026 21.6683507423155 -3.77294497618634 8.04851662642406 -0.615881451406842 50.0434087097906 55.8933409572198 -24.5462629910086 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA -54.5922231511701 41.5184203449714 1.22062947298689 -17.7273481004481 -6.26509523828924 21.4001597175912 -2.8654409044685 8.52301540041039 -5.44938164748268 -5.90602309033493 40.1341124651642 -23.6827387413197 0.958730354016986 -26.927071018646 10.9865795088108 49.8819929439299 NA NA NA NA NA NA NA
"4" NA NA NA NA NA -98.3825543417843 -34.2735340870687 0.755799697181275 28.8891623974375 -46.9347572106576 -14.6601072027328 -8.31484208187079 10.9849076787471 -8.73397347949053 -1.26270278455293 23.527113378475 3.70776346609346 18.3240402634971 20.5029723064722 16.2669452088977 39.4043494673873 -6.21604705432586 114.078725413746 19.121186002538 137.039302179386 NA NA NA NA NA
"5" NA NA NA NA -43.2210696857312 18.964791963633 16.3599190631506 -13.4629601839005 -40.9787404625184 -38.2991348747717 7.92873681260213 5.86776912858265 19.7145422757649 17.4536642189755 -0.0225455735771108 -18.2484011967802 -16.7513493308487 6.06998943082501 -1.36255231144565 -5.29236461846158 28.8640096020928 -85.4214434401226 12.3237041391592 0.027603051635639 -14.4605475473159 71.7540783186819 NA NA NA NA
"6" NA NA NA -20.325469719223 6.85074184691389 -19.7921909565537 -5.86551829990271 -15.6651603220002 -46.9906393540701 29.768645263782 -33.1236808202437 -39.0812433544368 -11.1880914553545 19.4317717472539 -7.1260444591405 -14.889338156797 7.74791710595135 19.1006954414649 13.4433954421938 -17.6617098981067 -82.3978801614503 7.88007792881514 16.7118896867657 21.9052679202784 19.6812283393378 30.8618108794534 -31.5195305281869 NA NA NA
"7" NA NA NA -7.74196933506611 5.40550177681769 -128.962375117293 -10.5669041509889 -50.0435149926324 22.1823828451182 30.8532748334903 -27.8055544908926 -16.9264711753834 8.66635238126245 1.50698927985504 -0.912621995154368 -1.00963390034268 -24.051920144619 -6.7703610572634 -19.1864640765174 7.1497053872453 39.0628504511762 11.5127623294451 59.6696492956798 -42.1308718953866 25.0780867461046 66.7699405229205 -159.918281879373 NA NA NA
"8" NA NA -13.6958210282307 -14.3820730216012 -33.3348413051763 -14.1974949913994 7.0881879108159 -33.2539660139775 44.3174511480225 16.8862698045352 -19.6934265627483 3.58163842698614 -9.79962886634729 -8.80431952679667 1.41977604130692 5.95323603820683 -9.06920151003841 -13.541031142422 19.774558093753 1.80053995234729 -9.5262531030951 0.481829850144248 -29.1337796446757 9.85443479031207 -25.5421512829943 26.9404744548327 66.2834817488969 -7.88329653027715 NA NA
"9" NA 9.16935615591517 54.3596861470736 11.7642087150266 -11.2811346054241 -9.97298583003434 25.2913763794093 -30.3816303761817 -83.1156381814349 1.46596083127637 -2.96784069959347 -29.0208653139582 -1.25149463368935 -3.0614944807718 10.1820338116212 9.60043207739939 -15.6838257293429 14.0907037078205 13.1209899471414 20.9693229070348 -48.6877318578453 -33.7881519175835 -70.6243694941983 75.4528329358042 68.2520408712573 -26.2214448719321 70.2817963388216 39.89235382506 2.83162329369015 NA
"10" NA -56.0626264622141 -30.0399697713731 -26.0481203211577 -74.4884755473328 2.09245808779215 23.001400252066 34.8337698830055 10.9485365177318 14.3320723808445 -4.16297427576757 -33.3682697562183 0.0211976495761777 -4.42985957616646 -3.83272689827128 -15.5655087836016 -25.3656748771497 9.45768169813724 8.89376295077466 30.3201608039278 -13.1175971661956 -22.1633351640173 28.2897357627677 62.7151810619391 138.624886950479 -2.06626257319617 31.1282737981182 47.4164511339615 78.5942222708957 NA
