"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" NA NA NA NA NA NA NA NA NA NA NA -96.5745545671931 -111.891338232386 -112.377328747295 -131.036521136026 -140.292237978232 -128.237860473403 -148.101770508433 -146.244107809483 NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA NA -52.2789818647163 30.3532124134405 -73.5679460538784 -109.641473979814 -86.379216447223 -90.5539790500252 -116.203879342985 -164.988810683755 -151.806085725168 -95.0405219177797 -108.355865987281 -128.516782166914 -100.464968109956 -108.332180258606 NA NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA -79.0891192591147 -10.0150760582487 -106.828040293432 -80.6554622220232 -68.272307781195 -103.314952262489 -126.906247227463 -125.773681189498 -133.152224144067 -111.275779052931 -99.1189165266214 -83.389208571534 -111.654579224387 -81.8093210721592 -81.9874908069715 -45.669967057566 NA NA NA NA NA NA NA
"4" NA NA NA NA NA -8.4084931034313 3.80263232867062 -39.4791396687399 -64.3655284682039 -92.5239211950502 -59.6579673068178 -101.851352941166 -104.314430669052 -104.577361150278 -127.237537438742 -132.599886632686 -101.215478942096 -99.5406421429723 -103.274434188954 -118.018962094036 -41.5803019673765 -6.37929833071556 -39.1474929019753 -62.4582392915315 -7.0286892298973 NA NA NA NA NA
"5" NA NA NA NA 2.01307305935635 -93.8718855147391 -80.4347147816038 -34.3673296742032 -86.2021508034943 -61.4273989704707 -58.487517415853 -40.9633924928159 -77.7013419187077 -110.591507955871 -116.194819831968 -109.745987778277 -99.1046622786246 -98.3323440132526 -95.4107350360619 -60.9950395349355 -69.1007414673618 -75.4048566033663 -29.0361303004141 -71.7343892598321 -22.4970822789717 55.800757538792 NA NA NA NA
"6" NA NA NA 45.9454498995745 -52.8453878999616 -10.7146698877524 36.8448647326954 -61.1051994037895 -71.2400897648119 -80.1301102185495 -16.0284775880957 -84.2791211746692 -96.8250829334933 -86.3000923384293 -106.046458233638 -104.37664308558 -90.693244943965 -60.6624826047148 -83.6844604163073 -53.9291396155047 -77.2668222037638 -27.8200390354773 -42.4379699106772 -33.5167452832581 -42.9475319106079 -30.6355436566575 63.161454963381 NA NA NA
"7" NA NA NA -51.451112877607 -21.9626458745939 -16.5404174370895 39.3487796249996 -24.1243420219593 -60.3516831654436 -84.498602274823 -98.7924180614052 -39.8068828429857 -81.3307646911274 -97.8311081571175 -101.066585560095 -91.0653701475159 -82.0701993693722 -51.6885751632199 -73.8499246206486 -54.6779298982341 -77.6348289965165 -8.65955417016703 -59.2814946850354 -45.0069325638781 -41.4283720440436 -92.5868582487625 120.132353841815 NA NA NA
"8" NA NA 81.6169090001536 -26.40672366598 -83.5496482395619 -43.1636314693217 12.4303180232149 -14.7793715959904 -32.0147446330972 -64.9936213275118 -61.992970826855 -47.2067496550079 -74.9952408493907 -68.4325554847598 -70.4213248411065 -85.199567676968 -74.8501301865584 -71.0582828330523 -53.7129967299832 -49.9711824582675 -42.4637454125056 -9.52072325054088 -23.7434000379705 11.7279489610545 16.6069938986284 94.2711736764521 8.45445338040206 -64.7207901045348 NA NA
"9" NA -74.8495420331273 -10.2431613663673 -63.2244649510117 -17.7549632429072 -0.926612203493475 10.8017966767594 -17.1738826896893 -41.2305407122867 -49.3042601843258 -77.5809222082773 -36.450224364373 -52.7681589372304 -94.2801061854078 -83.6815794908806 -76.9079470219636 -58.6335135665317 -26.5820106171776 -41.6912267240021 -30.4154074962683 -14.4592204078117 -30.8686045944666 -41.2165352909745 45.6267710947679 -48.9330445292922 -1.06232809475342 23.8617845977629 -72.6749198305803 128.734869486325 NA
"10" NA 43.0943591970908 27.555607598949 -48.5892275334453 -76.6684460146498 -65.7216964573354 -7.61493847084023 -104.599451282924 -22.8393533511511 -32.7667009118987 -42.2527047100634 -50.0070948663518 -63.0263722502881 -73.6668888179595 -57.840081915472 -63.7172578398478 -48.2195511691353 -48.6636548845753 -44.1404284884195 -24.5197553228458 -36.8773586202848 -25.0642785827486 23.5744577156266 -25.7995127035789 -31.9835500141272 83.5995322276621 28.001763988987 28.4321752801015 -38.6573645901164 NA
